Date,return
2020-06-01,0.002278443273181283
2020-06-02,0.00033726062373482944
2020-06-03,-0.0038263083260621483
2020-06-04,-0.002634418764462423
2020-06-05,5.4776377441947684e-05
2020-06-08,0.005532334641392749
2020-06-09,0.002296175311482856
2020-06-10,0.007398367042805631
2020-06-11,-0.010103350039931278
2020-06-12,0.002224376095342784
2020-06-15,0.0040800428429702724
2020-06-16,-0.0005457397219946964
2020-06-17,1.3352194511293577e-05
2020-06-18,0.0023799572945762144
2020-06-19,0.002036177080573902
2020-06-22,0.002748174309274569
2020-06-23,0.000867891502787312
2020-06-24,-0.0038654552922959906
2020-06-25,0.0024690398880755355
2020-06-26,-0.00019046527634632442
2020-06-29,0.003236453263348275
2020-06-30,0.0017783931946860959
2020-07-01,0.000883033723109045
2020-07-02,0.0029919018532817325
2020-07-06,0.003976519510542871
2020-07-07,0.0017723468015213122
2020-07-08,0.001625194315363681
2020-07-09,0.002519715420243555
2020-07-10,-0.0007950285233152188
2020-07-13,-0.0012861846864382774
2020-07-14,0.003960782542411029
2020-07-15,0.0018677780992130263
2020-07-16,-0.0014852535971886585
2020-07-17,0.0028333603977940187
2020-07-20,0.0030994261343449264
2020-07-21,0.003985813563591748
2020-07-22,0.00469187498565434
2020-07-23,0.002254375430461791
2020-07-24,7.209140042475711e-05
2020-07-27,0.0044027160743409155
2020-07-28,0.0022274837520998647
2020-07-29,0.005159483412347723
2020-07-30,-0.0013709995361692673
2020-07-31,0.0021765887103673788
2020-08-03,0.0012950073338868135
2020-08-04,0.00814420257029862
2020-08-05,0.0009433328901194441
2020-08-06,0.005256750844165081
2020-08-07,-0.00566744954893411
2020-08-10,-0.0014954541638180026
2020-08-11,-0.015475003711218516
2020-08-12,-0.000607110112431231
2020-08-13,7.012940658077696e-05
2020-08-14,-0.002641082457714904
2020-08-17,0.0070548845805700165
2020-08-18,0.004145162950684023
2020-08-19,-0.009153286862763713
2020-08-20,0.0039699350843548165
2020-08-21,0.0001906046674375727
2020-08-24,7.01721545996546e-05
2020-08-25,-0.0012480034116253192
2020-08-26,0.0025852571533527395
2020-08-27,-0.0073851677253616395
2020-08-28,0.005711672860174161
2020-08-31,0.0018927956752720528
2020-09-01,0.005139304923439018
2020-09-02,0.0010936448056985198
2020-09-03,-0.006206527717201077
2020-09-04,-0.006503286951065011
2020-09-08,-0.0028123449021313124
2020-09-09,0.0045441897561862244
2020-09-10,-0.0019318498196670014
2020-09-11,0.0008216053947007366
2020-09-14,0.0041662372786992734
2020-09-15,0.000829306761509471
2020-09-16,0.00042490930597093333
2020-09-17,-0.0014552174673010507
2020-09-18,-0.002316266427051826
2020-09-21,-0.0065717956717215725
2020-09-22,7.746695215585868e-05
2020-09-23,-0.009151141756237284
2020-09-24,0.0012481544437371944
2020-09-25,0.0014640769945672427
