Date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,TIP,GLD,DBC,VNQ
2018-05-25,240.4964599609375,161.1272735595703,146.29652404785156,55.124454498291016,38.667457580566406,96.16537412616144,84.98378306863738,88.14522151291966,57.03004830211869,87.94663201752334,123.20999908447266,15.234785079956056,57.12558364868164
2018-05-29,237.7305603027344,160.41522216796875,146.0974884033203,54.00186920166016,37.76802444458008,98.27164980500118,85.90111672651473,88.61124900494272,56.790091484092905,88.46507639768382,123.19000244140624,15.091062545776367,57.397491455078125
2018-05-30,240.90304565429688,161.56399536132812,148.41307067871094,54.82614517211914,38.06784057617188,97.6124487487674,85.53413723558367,88.26754223326742,56.96341795107613,88.30013487217069,123.37000274658205,15.285511016845703,58.17650985717773
2018-05-31,239.42727661132807,161.45957946777344,147.2281494140625,54.48073196411133,38.051177978515625,97.45168484803986,85.49248976586786,88.22931652512058,56.910106696892925,88.35510265311626,123.0999984741211,15.243240356445312,57.97807312011719
2018-06-01,241.77784729003903,163.9944305419922,148.19593811035156,54.951751708984375,38.58417892456055,96.93677994403905,85.17661645346814,88.05993629468264,57.03998919872752,88.22589247617834,122.48999786376952,15.1417875289917,58.23531723022461
2018-06-04,242.92660522460935,165.47540283203125,148.98287963867188,55.11660003662109,38.9756088256836,96.23573423144882,84.87577121127902,87.86065406974002,57.16050804229884,88.04464694784238,122.37000274658205,14.964244842529297,58.74239730834961
2018-06-05,243.10336303710935,165.9880828857422,149.90545654296875,55.03025436401367,38.67578887939453,96.46134852478008,85.09301466216904,87.92201923809544,57.22748706079846,88.24163137539047,122.8499984741211,14.98960781097412,58.58806610107422
2018-06-06,245.1359405517578,166.9564208984375,150.9909210205078,55.52481842041016,39.258766174316406,95.67975971424066,84.7504068808138,87.60011487699073,57.36809689806167,88.0525507618572,122.91999816894533,15.040335655212402,58.72771072387695
2018-06-07,245.109375,165.59884643554688,150.16781616210938,55.21080780029297,38.659122467041016,96.6063813516894,85.10975343154091,87.89134438252836,57.38815689909072,88.32044041948026,122.86000061035156,15.099517822265623,58.72771072387695
2018-06-08,245.83401489257807,165.60833740234375,150.62005615234375,55.27361297607422,38.58417892456055,96.3163080241762,84.99275081446493,87.7457528155914,57.35469644546232,88.17074141838604,123.01000213623048,15.091062545776367,58.94083023071289
2018-06-11,246.16091918945312,166.05453491210938,150.8462371826172,55.62686920166016,38.58417892456055,96.13904568017594,84.90914135186914,87.66144913090365,57.4618148364343,88.17074141838604,123.2300033569336,15.082608222961426,58.85264205932617
2018-06-12,246.47915649414065,166.9279327392578,151.53363037109375,55.27361297607422,38.48423385620117,96.1631717758269,84.85904778450052,87.66910818403213,57.50870286124203,88.09984382484636,122.81999969482422,15.074153900146484,59.20539855957031
2018-06-13,245.69256591796875,166.91847229003906,150.9366455078125,55.35211181640625,38.22607421875,96.11484284757954,84.7587916080931,87.58477358490188,57.52877061043678,88.04464694784238,123.19000244140624,15.13333225250244,58.05157470703125
