Date,drawdown
2022-01-03,0.0
2022-01-04,-0.00035716376955741147
2022-01-05,-0.013902269146896074
2022-01-06,-0.014253444767739931
2022-01-07,-0.0167582130686047
2022-01-10,-0.018039004725835084
2022-01-11,-0.008563488343253378
2022-01-12,-0.006419507935386259
2022-01-13,-0.012036671480498695
2022-01-14,-0.014205379279827013
2022-01-18,-0.02561228530832549
2022-01-19,-0.026998859482831206
2022-01-20,-0.030967438148921222
2022-01-21,-0.03606244107030987
2022-01-24,-0.03591401419483731
2022-01-25,-0.04027351083523634
2022-01-26,-0.0476771702779073
2022-01-27,-0.05162414692258299
2022-01-28,-0.04255600324046216
2022-01-31,-0.03165165755051935
2022-02-01,-0.029010646414321384
2022-02-02,-0.025853718612214194
2022-02-03,-0.03744037700069636
2022-02-04,-0.038625604391965274
2022-02-07,-0.03839368617150929
2022-02-08,-0.03654981904972443
2022-02-09,-0.026422385881724297
2022-02-10,-0.038990141072172024
2022-02-11,-0.04112636478811105
2022-02-14,-0.04482455490331938
2022-02-15,-0.03973834925219866
2022-02-16,-0.03624724481490005
2022-02-17,-0.042294430648519565
2022-02-18,-0.04395749316374009
2022-02-22,-0.0473421482691917
2022-02-23,-0.055677307147929955
2022-02-24,-0.05027472724781823
2022-02-25,-0.041613916382742366
2022-02-28,-0.03815496095159898
2022-03-01,-0.038324867862145506
2022-03-02,-0.034942279262424214
2022-03-03,-0.03686341958228723
2022-03-04,-0.03653663339415669
2022-03-07,-0.049193041493495016
2022-03-08,-0.04747229011003451
2022-03-09,-0.04369462389257217
2022-03-10,-0.05071684383787434
2022-03-11,-0.056296136074665104
2022-03-14,-0.06990876164769566
2022-03-15,-0.06637837020725468
2022-03-16,-0.04900186302615406
2022-03-17,-0.03928199908353136
2022-03-18,-0.033426673111358274
2022-03-21,-0.038262375924653313
2022-03-22,-0.035169800142134
2022-03-23,-0.034874807898172655
2022-03-24,-0.031160285740546856
2022-03-25,-0.033563352058436635
2022-03-28,-0.03404770742579133
2022-03-29,-0.022241406556955945
2022-03-30,-0.022955434678129216
2022-03-31,-0.03085403265333475
2022-04-01,-0.026916554845710317
2022-04-04,-0.021362756631903568
2022-04-05,-0.03507047488183279
2022-04-06,-0.04207638805879588
2022-04-07,-0.0436889685607178
2022-04-08,-0.0459644148697359
2022-04-11,-0.05502443710730209
2022-04-12,-0.052676379432520126
2022-04-13,-0.04378342190318185
2022-04-14,-0.05188006968195902
2022-04-18,-0.05346901817783445
2022-04-19,-0.052644624883494084
2022-04-20,-0.048223105690975876
2022-04-21,-0.057480897258924024
2022-04-22,-0.06966483670446788
2022-04-25,-0.06823834256097017
2022-04-26,-0.0780396101057741
2022-04-27,-0.08003064879448396
2022-04-28,-0.06909859276105046
2022-04-29,-0.08503017260992463
2022-05-02,-0.08807554052758038
2022-05-03,-0.08433354995991138
2022-05-04,-0.06943177020639002
2022-05-05,-0.0917908899360792
2022-05-06,-0.09908387796962936
2022-05-09,-0.11784323563857846
2022-05-10,-0.11700761542271798
2022-05-11,-0.11812786366377159
2022-05-12,-0.11855524835200881
2022-05-13,-0.10762530565390915
2022-05-16,-0.10765465351017645
2022-05-17,-0.1017950762463542
2022-05-18,-0.11502989212090264
2022-05-19,-0.11159603885757707
2022-05-20,-0.10920832764107802
2022-05-23,-0.104411516744361
2022-05-24,-0.10403503426556726
2022-05-25,-0.09798000563398046
2022-05-26,-0.08963363101211941
2022-05-27,-0.07785725942493105
