,weight
AAPL,0.04056006630583492
AMGN,0.08326449107567471
AMZN,0.04056006630583492
CRM,0.04056006630583492
CSCO,0.02054418153723523
CVX,0.02054418153723523
DIS,0.02054418153723523
HD,0.02054418153723523
HON,0.02054418153723523
JPM,0.02054418153723523
KO,0.02054418153723523
MCD,0.02054418153723523
MRK,0.08326449107567471
MSFT,0.04056006630583492
NKE,0.02054418153723523
NVDA,0.04056006630583492
PG,0.08326449107567471
UNH,0.02054418153723523
V,0.02054418153723523
VZ,0.08326449107567471
WMT,0.23815570725853902
