,weight
AAPL,0.002083351614473047
ABBV,0.0046613373979567186
ABT,0.0046613373979567186
ACN,0.002083351614473047
ADBE,0.002083351614473047
ADI,0.002083351614473047
ADP,0.002083351614473047
AMAT,0.002083351614473047
AMD,0.023021766141771507
AMGN,0.0046613373979567186
AMZN,0.023021766141771507
ANET,0.023021766141771507
AVGO,0.002083351614473047
AXP,0.002083351614473047
BA,0.017410647845768942
BAC,0.002083351614473047
BKNG,0.002083351614473047
BLK,0.002083351614473047
BMY,0.0046613373979567186
BRK-B,0.002083351614473047
BSX,0.002083351614473047
C,0.002083351614473047
CAT,0.017410647845768942
CB,0.0046613373979567186
COP,0.017410647845768942
COST,0.0046613373979567186
CRM,0.002083351614473047
CSCO,0.002083351614473047
CVX,0.002083351614473047
DE,0.002083351614473047
DHR,0.0046613373979567186
DIS,0.002083351614473047
DUK,0.0046613373979567186
ELV,0.0046613373979567186
ETN,0.002083351614473047
GE,0.017410647845768942
GILD,0.11552937196824524
GOOG,0.002083351614473047
GS,0.002083351614473047
HD,0.002083351614473047
HON,0.002083351614473047
IBM,0.002083351614473047
ICE,0.0046613373979567186
INTU,0.002083351614473047
ISRG,0.002083351614473047
JNJ,0.0046613373979567186
JPM,0.002083351614473047
KLAC,0.002083351614473047
KO,0.0046613373979567186
LIN,0.002083351614473047
LLY,0.0046613373979567186
LMT,0.0046613373979567186
LOW,0.002083351614473047
LRCX,0.002083351614473047
MA,0.002083351614473047
MCD,0.002083351614473047
MDLZ,0.0046613373979567186
MDT,0.002083351614473047
META,0.002083351614473047
MO,0.11947926091839398
MRK,0.0046613373979567186
MSFT,0.002083351614473047
MU,0.002083351614473047
NEE,0.0046613373979567186
NFLX,0.10119776349264348
NKE,0.002083351614473047
NOW,0.023021766141771507
NVDA,0.002083351614473047
ORCL,0.002083351614473047
PANW,0.023021766141771507
PEP,0.0046613373979567186
PFE,0.0046613373979567186
PG,0.0046613373979567186
PGR,0.0046613373979567186
PLD,0.0046613373979567186
PM,0.0046613373979567186
QCOM,0.002083351614473047
RTX,0.002083351614473047
SBUX,0.002083351614473047
SCHW,0.017410647845768942
SO,0.0046613373979567186
SPGI,0.002083351614473047
SYK,0.002083351614473047
T,0.0046613373979567186
TJX,0.002083351614473047
TMO,0.0046613373979567186
TSLA,0.03207443288754822
TXN,0.002083351614473047
UBER,0.03207443288754822
UNH,0.0046613373979567186
UNP,0.002083351614473047
UPS,0.0046613373979567186
V,0.002083351614473047
VRTX,0.0046613373979567186
VZ,0.0046613373979567186
WFC,0.002083351614473047
WM,0.0046613373979567186
WMT,0.1446469246186622
XOM,0.002083351614473047
