,weight
DBC,0.15848722152254066
EEM,0.0
EFA,4.328366332129986e-17
GLD,0.0
HYG,0.0
IEF,2.073225813360137e-17
IWM,8.546013640227837e-17
LQD,0.0
QQQ,0.0
SPY,0.034287673630785574
TIP,0.4826456017375769
TLT,0.0
VNQ,0.3245795031090968
