0,return
2022-01-03,0.0021032436769654675
2022-01-04,0.002419359320954747
2022-01-05,-0.0072609920684251796
2022-01-06,-0.01511634169665838
2022-01-07,-0.0008995100813500312
2022-01-10,-0.005706632329204686
2022-01-11,0.0019155678506584243
2022-01-12,0.004812869697901022
2022-01-13,-0.0015866701072984844
2022-01-14,-0.014857092630803941
2022-01-18,-0.01385180613539631
2022-01-19,0.000876468893635155
2022-01-20,-0.003297024498065736
2022-01-21,-0.034171836765531816
2022-01-24,-0.020939571116176517
2022-01-25,-0.002173426833080357
2022-01-26,0.003964683011069989
2022-01-27,-0.001037605350859844
2022-01-28,-0.007515962501167377
2022-01-31,0.028249407366967114
2022-02-01,0.02842242695500258
2022-02-02,0.01049068569591991
2022-02-03,-0.015689559161522714
2022-02-04,-0.01080555922785766
2022-02-07,-0.0007487187870184465
2022-02-08,-0.0055222185459492
2022-02-09,0.014477990266591243
2022-02-10,-0.00692293053962143
2022-02-11,-0.008706349502977941
2022-02-14,-0.020648180536880903
2022-02-15,0.010015715366339243
2022-02-16,-0.0036286755818462297
2022-02-17,-0.002493523612874508
2022-02-18,-0.007862515795256042
2022-02-22,-0.007803226755802844
2022-02-23,-0.005738574820931531
2022-02-24,-0.007931477424843627
2022-02-25,0.01973097013622909
2022-02-28,0.0009507688630150761
2022-03-01,0.0006389579689647609
2022-03-02,0.0046674965811228375
2022-03-03,0.006014430446040368
2022-03-04,-0.01232290245634006
2022-03-07,-0.007831451187156054
2022-03-08,-0.008185156434323106
2022-03-09,0.0039036467938985933
2022-03-10,-0.004932433527632621
2022-03-11,0.007716270782066322
2022-03-14,-0.012682718086189222
2022-03-15,0.008451013778203956
2022-03-16,0.020468179569325437
2022-03-17,0.011253544096588273
2022-03-18,0.01229113528923655
2022-03-21,0.004495376668579316
2022-03-22,0.0030940849067646915
2022-03-23,-0.0068177894490421016
2022-03-24,-0.0022571237080170076
2022-03-25,0.005385112481128464
2022-03-28,0.005572950331539072
2022-03-29,0.017324829141121916
2022-03-30,-0.0006744342872374252
