0,cumulative_return
2022-01-03,0.0018833156390880568
2022-01-04,0.007597208516379794
2022-01-05,0.0061309901484509766
2022-01-06,-0.003319744620136067
2022-01-07,-0.0035396076516361896
2022-01-10,-0.008198700480209209
2022-01-11,-0.005312781708759595
2022-01-12,-0.0025860034813063315
2022-01-13,-6.350669230570372e-05
2022-01-14,-0.011266956478101608
2022-01-18,-0.021044952506849013
2022-01-19,-0.01865066869157017
2022-01-20,-0.021680600873091982
2022-01-21,-0.035810595219692876
2022-01-24,-0.052418576141081585
2022-01-25,-0.05471462141759198
2022-01-26,-0.049528992863713484
2022-01-27,-0.04787592241598815
2022-01-28,-0.0469822941812601
2022-01-31,-0.03303307873495853
2022-02-01,-0.02683885235302641
2022-02-02,-0.01923770052448226
2022-02-03,-0.028290844082296096
2022-02-04,-0.03401767162915925
2022-02-07,-0.035822228191765615
2022-02-08,-0.03722143397243527
2022-02-09,-0.029373419887334107
2022-02-10,-0.03372950173538414
2022-02-11,-0.04009457014957096
2022-02-14,-0.05604568192370074
2022-02-15,-0.045783317283872305
2022-02-16,-0.04777425695449489
2022-02-17,-0.04676055603576723
2022-02-18,-0.05262669240937712
2022-02-22,-0.059447935281690345
2022-02-23,-0.06638260083013126
2022-02-24,-0.07923394636372527
2022-02-25,-0.059708953535027476
2022-02-28,-0.06256307295391006
2022-03-01,-0.0599722656869498
2022-03-02,-0.05863443801579371
2022-03-03,-0.05290786002257597
2022-03-04,-0.061969999389576036
2022-03-07,-0.0668317146540357
2022-03-08,-0.07862656141317903
2022-03-09,-0.07889320816929557
2022-03-10,-0.08326609207092306
2022-03-11,-0.07475635650405787
2022-03-14,-0.08028511234242086
2022-03-15,-0.0724740139972263
2022-03-16,-0.058151125981421026
2022-03-17,-0.05429605145829208
2022-03-18,-0.043022464278122285
2022-03-21,-0.03901308505112677
2022-03-22,-0.03732606457168264
2022-03-23,-0.042622756351710644
2022-03-24,-0.04385537710414944
2022-03-25,-0.037127239901876385
2022-03-28,-0.03447774125662795
2022-03-29,-0.019759324797529065
2022-03-30,-0.01990000626189592
2022-03-31,-0.022253363160291473
2022-04-01,-0.027476857321448445
2022-04-04,-0.02119748124254095
2022-04-05,-0.016388618645904462
2022-04-06,-0.02752812746468436
2022-04-07,-0.024897463094273653
2022-04-08,-0.021979904375333925
2022-04-11,-0.025782532437284233
2022-04-12,-0.030638134699012887
2022-04-13,-0.032568264228184596
2022-04-14,-0.026497697590672664
2022-04-18,-0.036066917766139905
2022-04-19,-0.030822926503675574
2022-04-20,-0.020011854041396382
2022-04-21,-0.015997891830260347
2022-04-22,-0.04046483179638494
2022-04-25,-0.05559405725943045
2022-04-26,-0.0583711599389124
2022-04-27,-0.06292882509863673
2022-04-28,-0.046506681087692514
2022-04-29,-0.051053724052683935
2022-05-02,-0.06892358256769737
2022-05-03,-0.06984991925807327
2022-05-04,-0.05466003248783424
2022-05-05,-0.06089782980405578
2022-05-06,-0.07815154087397613
2022-05-09,-0.08707045313467521
2022-05-10,-0.0848730861818201
2022-05-11,-0.09045742984253702
2022-05-12,-0.10234091100284304
2022-05-13,-0.09347719237460395
2022-05-16,-0.08811859482303874
2022-05-17,-0.08343989286523223
2022-05-18,-0.10166965709509346
2022-05-19,-0.13172264863412542
2022-05-20,-0.13047437705431075
2022-05-23,-0.1194274458032748
2022-05-24,-0.1190706132485374
2022-05-25,-0.11306628222460668
2022-05-26,-0.09992644645366311
2022-05-27,-0.09147994249389046
2022-05-31,-0.08557500039023214
2022-06-01,-0.08077249274408993
2022-06-02,-0.08127536183911654
2022-06-03,-0.08444930226185576
2022-06-06,-0.08199747917736955
2022-06-07,-0.0883898995026885
2022-06-08,-0.08768512114133342
2022-06-09,-0.09099726797756635
2022-06-10,-0.11818602551737512
2022-06-13,-0.14060513266160035
2022-06-14,-0.1483889704720025
2022-06-15,-0.14281482339929563
2022-06-16,-0.15872884940421272
2022-06-17,-0.15669133625077847
2022-06-21,-0.1407404448625017
2022-06-22,-0.1366404148492576
2022-06-23,-0.12973255831789587
2022-06-24,-0.110421633306936
2022-06-27,-0.10630051219290426
2022-06-28,-0.10765909862162204
2022-06-29,-0.12718227838670604
2022-06-30,-0.13434428340351579
2022-07-01,-0.1294761443543857
2022-07-05,-0.12529485934074336
2022-07-06,-0.11596120701338808
2022-07-07,-0.11363340053786164
2022-07-08,-0.11182316597391995
2022-07-11,-0.11347717638648669
2022-07-12,-0.11291831517931017
2022-07-13,-0.12393791836731305
2022-07-14,-0.12944426247645413
2022-07-15,-0.11215363185715599
2022-07-18,-0.10647960932637923
2022-07-19,-0.10420013558624219
2022-07-20,-0.09498830993992069
2022-07-21,-0.09843868726189897
2022-07-22,-0.09528731791635159
2022-07-25,-0.10163036908908996
2022-07-26,-0.10915590745442094
2022-07-27,-0.09913660100077826
2022-07-28,-0.08801335392373133
2022-07-29,-0.07778542322591941
2022-08-01,-0.07477806914211027
2022-08-02,-0.07967530010404422
2022-08-03,-0.0769940348057756
2022-08-04,-0.07685503143033179
2022-08-05,-0.08299885623336023
2022-08-08,-0.07474106857137608
2022-08-09,-0.0811169599315964
2022-08-10,-0.06987911686449255
2022-08-11,-0.062125754998587523
2022-08-12,-0.06002831309538914
2022-08-15,-0.05290633918749821
2022-08-16,-0.04064069621407662
2022-08-17,-0.04148821856248475
2022-08-18,-0.04332715373692464
2022-08-19,-0.04661475838190199
2022-08-22,-0.06209077791324269
2022-08-23,-0.07139367367895721
2022-08-24,-0.07363391253642781
2022-08-25,-0.07157288212294688
2022-08-26,-0.0683923812769206
2022-08-29,-0.09675911529080905
2022-08-30,-0.10046110215172621
2022-08-31,-0.10683315832364948
2022-09-01,-0.11459298063228562
2022-09-02,-0.10528305588462872
2022-09-06,-0.11933018619160707
2022-09-07,-0.11503425208269002
2022-09-08,-0.11064072421762561
2022-09-09,-0.0974737177085866
2022-09-12,-0.08889304552268795
2022-09-13,-0.1049207584836398
2022-09-14,-0.11783966483962582
2022-09-15,-0.12285899898290809
2022-09-16,-0.13349331063863368
2022-09-19,-0.13170098502277483
2022-09-20,-0.13643764635783817
2022-09-21,-0.1308896304894429
2022-09-22,-0.14560924380432672
2022-09-23,-0.15604530136265904
2022-09-26,-0.1594552027562639
2022-09-27,-0.157185218084818
2022-09-28,-0.15922250149380546
2022-09-29,-0.16479965708917266
2022-09-30,-0.17070633353412112
2022-10-03,-0.16545329649611995
2022-10-04,-0.1456781336798254
2022-10-05,-0.14565446490787626
2022-10-06,-0.1465408401660151
2022-10-07,-0.16519513800604158
2022-10-10,-0.1691889053586314
2022-10-11,-0.1699975347239081
2022-10-12,-0.17216599479797623
2022-10-13,-0.1599246499647653
2022-10-14,-0.15367425249023015
2022-10-17,-0.15203093136893564
2022-10-18,-0.135208714680626
2022-10-19,-0.14023664064486874
2022-10-20,-0.13881683096462738
2022-10-21,-0.13404909755578365
2022-10-24,-0.11867460928198081
2022-10-25,-0.10984602746415562
2022-10-26,-0.102650415548874
2022-10-27,-0.09862855204999865
2022-10-28,-0.09062939285678084
2022-10-31,-0.09147863069202822
2022-11-01,-0.08781748191512018
2022-11-02,-0.09344117577759492
2022-11-03,-0.11879279998154091
2022-11-04,-0.11331021297196009
2022-11-07,-0.10891549785241983
2022-11-08,-0.09796056526974983
2022-11-09,-0.10597388588814438
2022-11-10,-0.08221814223391521
2022-11-11,-0.0767818724663415
2022-11-14,-0.07543547804470396
2022-11-15,-0.06762561099648168
2022-11-16,-0.07631332727780371
2022-11-17,-0.07944699170319558
2022-11-18,-0.07072193146176642
2022-11-21,-0.06760458248879264
2022-11-22,-0.06337152906133126
2022-11-23,-0.05630054206274493
2022-11-25,-0.05485728464400086
2022-11-28,-0.053346759973274316
2022-11-29,-0.06366190915664816
2022-11-30,-0.04448598353215161
2022-12-01,-0.04333580697931816
2022-12-02,-0.04974796004582516
2022-12-05,-0.05364838143308914
2022-12-06,-0.06539450391655921
2022-12-07,-0.07201768598414593
2022-12-08,-0.06900905820707726
2022-12-09,-0.06747724444304093
2022-12-12,-0.06612714139475595
2022-12-13,-0.041189634707720746
2022-12-14,-0.05087950239497663
