0,AAPL,AMGN,AMZN,CRM,CSCO,CVX,DIS,HD,HON,JPM,KO,MCD,MRK,MSFT,NKE,NVDA,PG,UNH,V,VZ,WMT
2019-05-28,43.42576883768874,145.1199906849237,92.4635009765625,156.9334763734596,46.12844749772395,92.6138080505175,130.8057176826162,170.8130032994863,149.64740715595826,93.15168463601076,41.592022195551245,174.5043851529116,65.7524186460923,121.36664367850013,77.91725793979303,3.653646329294585,93.0222985599901,228.65330675616408,159.25136079445463,43.72729457546483,31.730135650353752
2019-05-29,43.12759576068828,142.59177792790942,91.5,153.20428627095953,44.88785015588466,91.09249369421823,128.96130132539065,166.82242970587606,147.42438463258566,91.93883718195706,41.05609546588519,172.15869088025374,64.49257257850797,118.8918942779165,75.73495449204039,3.545412744780982,90.90598741909014,222.9025356390319,157.07065786264616,43.04075142713069,31.51875317632631
2019-05-30,43.09873852563216,142.83535296082687,91.47350311279295,155.00423524075077,45.080647337147774,90.61127726531043,129.4785150768441,167.36140678719045,147.9690114818249,92.60036720663616,41.29056909911779,174.53934129072957,64.05121813997371,119.24273095423015,74.67657032870193,3.522866161310537,91.39168904988276,225.030408951429,157.07060129249712,42.08395633685767,31.705630274060223
2019-05-31,42.80056841474609,141.8441671390424,89.77950286865234,153.6219556767184,44.32622351353939,89.41595269579354,129.72249780173496,165.44003967081647,147.50475286494756,90.40367506358828,41.29056547899701,176.09851723438692,64.13147888950569,118.16181170097856,73.50374727759063,3.4756473087032576,90.98405542980748,223.44364579998032,155.754521481478,40.49175629436053,31.2552774499294
2019-06-03,42.783731376927086,148.51344187109626,88.31449890136719,149.8629538218361,44.066386829441775,90.1145169505346,129.7420191586989,166.81371962686455,149.0671164573338,90.632677813839,41.85159683227539,175.27979922995473,64.93392426075796,117.92476404942006,73.80431467057214,3.416497442188703,90.16873933420258,223.6087650310087,156.42698527070874,41.258640169279154,31.45747870898965
2019-06-04,43.24302344010268,147.29550623722804,86.54100036621094,150.08172543642704,44.96329652487463,91.34087526401004,131.62545965615905,169.96965657916783,150.70090398678806,93.21105408597532,42.10282039811136,176.3362236328068,65.26291837104863,116.89126532448972,76.68772150148847,3.559151705913854,91.15750966894232,221.08653176793047,155.98506063021676,41.61651612517877,31.44829653442396
2019-06-05,44.483817168335285,147.6399266330028,87.5999984741211,157.61961608602243,45.92727968430192,91.61255041669096,132.7184314584726,172.23003005492677,151.4865694343022,93.61815635456924,42.82295229604215,176.56511781969644,66.01722318955638,119.34705576020104,77.86176405567804,3.633212558722101,92.58861770572754,225.4339857278624,158.89593877123386,41.90866942867236,32.10085069694652
2019-06-06,44.59924768932,147.88352664209194,88.0,159.1112950096451,46.3547790031977,94.04198740298465,134.12369234251253,173.04421792343248,152.3792985131257,94.03375995102915,43.157899365748,179.047738008911,66.15363641205515,121.33819660686856,78.01202233830261,3.5979219093724737,93.39524513536574,223.73719010290333,160.81726081126115,42.23003084494666,32.370439860391045
2019-06-07,46.15025448218775,147.83309417666482,90.3125,162.08468460941307,47.19301448817149,94.7871296177782,135.41182616173774,174.24368372889427,154.6648644929292,93.3128332047292,43.70217830454762,181.6976003833961,66.50672122874818,125.39639499479182,78.59434686985654,3.650360164347492,94.86972319173756,226.607951330897,164.86170546010896,42.46374744485424,32.58489613103016
2019-06-10,46.979874216103525,147.967494955403,94.24349975585938,156.5754656169634,47.48640425268052,95.28387298591932,135.52894280142291,174.97032667967164,155.3165524502346,94.32212399335354,43.15789291999029,181.44231662272088,66.34622203174656,127.1315461994213,79.08275071129604,3.757475733999619,94.55746993990522,228.9926723714192,165.25560755282189,41.90136138199738,33.019923625131554
2019-06-11,47.13136250233804,148.79901902555144,94.68499755859376,154.84514012772507,48.24919965727951,95.8582525279886,134.42619069216138,175.83712673269912,154.81662873279237,94.6274445323164,43.199765875046936,179.28543299635248,66.93200683790252,127.2832557439343,79.21423242383183,3.7865529320743208,95.06055175534688,229.9281440665777,165.4093302515754,41.92327668742697,33.38450656734968
2019-06-12,47.12414681008803,148.41270095759702,93.25,151.4739596952387,47.43610823735364,93.59181045289772,132.99167571277778,175.2680612400829,154.60233617863832,94.05918345265064,43.66032174957634,180.9052904030992,67.62211909146997,125.13092506611554,78.91369966484419,3.709261488526597,95.97993308714736,226.0851403920928,164.87131790538328,42.04744304279795,33.36612985711634
2019-06-13,47.32131942516959,149.0510366464018,94.15450286865234,151.3943997701785,47.16787533919946,94.60859171781102,138.42726214208523,177.44803993328028,154.97728386784678,93.43157534561576,43.62982863629394,180.8260507488124,67.54989731418391,126.1074988664307,78.8197677139222,3.703048165321112,96.23145752257122,225.02124885726,165.4285016925572,42.17160415947272,33.57139614912494
2019-06-14,46.55183280179707,149.42900564569007,93.8000030517578,151.13584749861528,46.95831695467805,94.04198485322664,139.50072113843635,180.79248347631943,154.90590194259764,93.5503081705229,43.48636543325088,181.18700879213145,67.3467406581705,126.8565595222573,78.76341507100854,3.615816062290887,96.92533568650762,226.71788181351212,163.9298776761082,42.770503741896015,33.574454242325295
2019-06-17,46.88127434494972,149.9750034935623,94.78450012207033,150.43973737333184,46.49727912458297,94.56978344776216,138.06618541109765,182.797406218594,154.89697776648546,93.6096826668117,43.44416412035862,181.1341864372341,67.31441015409843,126.79971035117946,78.38771081237199,3.641414236435468,96.45696745880404,227.6391229741174,163.7185011715793,42.60252670859334,33.56219005361539
2019-06-18,48.16295387770327,153.56164633786446,96.08350372314452,152.10044745868444,47.48640269301857,96.14544380477088,140.04723787141648,184.0056019512204,157.51276773989602,94.49173022079296,43.292263076181456,180.82600059995133,68.39687506150197,128.23144976058668,79.50538589850206,3.854897493602935,96.76053398666464,229.70270412798683,163.95867670523364,42.36150513457038,33.687806628517095
2019-06-19,48.06437106719529,153.81363193765503,95.97899627685548,153.61201286263332,47.25169812919814,95.84273026469532,137.666103913033,182.52599132413013,157.2628044480345,94.64439643617048,43.24162873709993,180.4738877775199,69.11583217309287,128.88571060075753,78.80099453281109,3.846199894495563,96.04063915143706,231.57280809437069,164.46782979995442,42.25194630070639,33.65104918812215
2019-06-20,48.239901995296194,155.63629449306944,96.76000213623048,157.4107853099198,48.23243500875673,96.78967837783198,138.79809468785425,185.31010299182591,158.34305026533113,94.22031755636178,43.70578155349873,180.8172146093699,69.87515742109231,130.5260409725157,80.46339150991881,3.910070911806864,97.15949555572249,232.9086165673412,167.10009137403077,42.32498598932961,33.85018968053448
2019-06-21,48.297617045839175,157.1818723851819,96.29750061035156,156.91357717272874,48.74377259333438,97.95393930699856,138.57363930127954,185.5990044765016,157.9234703731401,94.71223448278434,43.79016608840506,181.30144611816272,68.47762559192438,130.5923895713415,80.5385513305664,3.864093607171875,97.54982212956216,233.52582745532067,167.9359039794994,42.30306588657072,34.371002030361055
2019-06-24,48.13170314382104,157.07265216045644,95.84300231933594,156.8539135944514,48.02287881173589,97.31746693951771,137.08055612803983,183.20885264078024,156.6914493988492,93.10078930597676,44.05178984860669,180.69401353671304,69.49549234797402,131.22768135112753,81.57170250138458,3.823583758906941,97.57582156413385,232.73361701168625,167.85902684091386,42.85084716666742,34.38019049980041
2019-06-25,47.91527476156711,156.88786836657255,95.81950378417967,152.1203403281038,47.94743207225127,97.10790478074706,137.02201493376865,181.3178026182186,156.6021334021625,92.43074820486883,43.96738932147214,181.69759190236408,69.68127588638306,130.45969458477455,79.54298901805058,3.874034661452288,97.68857618141924,231.26878993305635,168.06074182830247,42.55139877062425,34.13816231928815
2019-06-26,48.33127927942353,155.34234016669433,95.19000244140624,150.5392033208037,47.8217095411984,96.92939314275904,137.34406019270972,181.51043885442635,156.0486255565683,92.71064578784777,43.57918829908322,181.06372765241449,68.82499555166994,128.7055620329869,78.60375132468384,4.019174788640907,96.65646130680749,228.54194382415457,165.61104519465582,42.522196237394574,34.03093632352952
2019-06-27,48.470746392632805,155.76233817604614,95.56199645996094,149.92261538748104,47.9893573333671,96.40156014813516,138.31992398406285,182.1057821315913,155.8968508045926,92.91419979570864,43.3766544749685,181.66241043861768,68.41301171300681,127.72891295506916,78.67887731328135,4.075838134266415,95.64165462962546,228.60638144473407,165.62067897035516,41.90136822577445,33.85630573285558
2019-06-28,47.972992648535545,156.31674479179998,95.64700317382812,150.92702387316476,46.92477832445941,96.61891565599436,136.8268528746398,182.98127094992768,156.57537349541755,95.35683820108028,43.376657167528165,183.1061944196923,68.22724367535335,127.624593759491,79.59932142917513,4.109887498900171,97.10745953185726,227.31664484665825,166.7254180908203,41.945184847091,34.16267354250306
2019-07-01,49.1729171624725,157.32470910086633,96.49099731445312,153.880500231322,46.396689422386565,97.67450317684508,138.5248503856098,185.8791791081791,158.01274260506074,97.12946833740922,43.57076379724472,184.3738814840468,68.60689701654243,129.61576498745106,81.0363366049174,4.32312311467767,96.0146068670776,226.78238209396144,168.6371868891923,41.9378815258611,34.30360710717229
2019-07-02,48.84588729468157,156.79547672863518,96.739501953125,153.50261893287458,46.874487710264,96.80519579246514,139.4129052447321,184.0843810679949,158.4502083158176,96.85805893944963,43.92519239355935,184.5059509277344,69.07543182373047,129.5114602016895,80.27555364318836,4.134243057961154,96.7084983842287,224.7740287669805,168.4258406711808,42.471051532968026,34.193310878599824
2019-07-03,49.160888768616864,159.10537479406523,97.07949829101562,154.88491451096263,47.69329419402419,95.75734820841932,139.54952036410216,186.2644181523902,159.33407692121128,97.26190996647776,44.16149269799181,187.4023678296844,70.33560930869548,130.60188362238955,81.04573088056347,4.060926517160428,99.11101061746218,228.0259715927673,170.0302387253343,42.54408747855996,34.43533850376751
2019-07-05,49.31478735855635,158.65179879557326,97.29499816894533,153.95012327207888,47.85357180835732,96.04453879007306,140.30571712347378,185.7566285505166,158.42344448906766,97.6035670830156,43.98426770014881,187.5255745151181,70.11748806159885,130.2131346152143,81.62804440927026,3.9908429931771847,98.39980090376524,229.16837051509512,170.06861100479003,42.73398924173727,34.38631386594144
2019-07-08,48.42987465249001,155.40114511022503,97.8000030517578,152.83632904082756,47.64268872091496,96.31620159235712,139.65766662787843,186.8685136190097,157.40565153835783,96.9287918187514,44.16148155313903,187.1030270793024,69.0673484017028,129.9950794134295,83.14019330915943,3.9413858080799846,99.07632574489378,228.4498047393469,169.66514023557602,42.5806026328047,34.59771863483217
2019-07-09,48.4563302284681,153.09965288779017,99.50050354003906,153.33356681166066,47.81981291470373,96.35500432439495,139.15690033599412,186.77221590675023,156.91460583284191,96.93731403652018,43.85768310578909,187.243843527407,68.83307022790616,129.87176376106612,83.4031898976341,3.937657771992317,98.79876757254614,226.6994945889044,170.8947854055433,42.061967466056565,34.73556958800525
2019-07-10,48.99015185933584,153.9564519524905,101.24700164794922,155.53129092937328,48.62961983343356,97.50375685946392,141.64113546061316,185.01244342239625,157.96811355427042,97.22774590528329,43.85768504292318,187.92178698812128,68.7522998929472,131.39832642635517,83.53466126329155,4.035329011688448,99.31053221985532,229.490857972694,173.1715816096981,42.1505228257493,34.80603809737483
2019-07-11,49.14886847471696,152.03291355090195,101.79000091552734,158.415197649194,48.60430340374027,97.55033779454428,142.71141396010586,187.42885716608544,156.26290550241927,97.68046217660212,43.93363032285728,189.10144246088387,67.58904960294093,132.00514234204016,82.9335809641445,4.173261792919119,99.22377904779884,241.0800697725993,173.82483808970105,42.35717663257614,34.907144829738286
2019-07-12,49.05507859852416,149.58862072210093,100.8499984741211,158.73340490929633,48.91642103714204,97.99274627673384,142.79977593502494,191.0797392532094,158.1913243605155,98.5260714536998,44.12773351837575,187.8689179282068,65.35145613769888,131.91988864209682,83.88219087617945,4.236635859966446,99.9263278050624,245.52969281628708,174.21870955691347,42.268617879928,35.161427013723745
2019-07-15,49.50475127373558,149.04265338578642,101.1449966430664,158.95217645648802,49.11886175503788,98.1091625505403,142.7310396401865,191.9989889565811,158.34307421318638,98.7139788449752,44.12772695258445,189.0134145974479,65.65033532803105,132.30863026944112,84.40816735479346,4.202835321264007,100.50744584502344,246.57062017171776,173.94971389626323,42.6597846054589,35.25640500619015
2019-07-16,49.56247025689032,149.31983137340066,101.31600189208984,160.71236013346413,49.14416514727173,97.62795155996226,142.36773923105198,191.1672506412557,157.03068727570042,98.6541639679584,44.27963421342801,189.18949966848817,66.06231139028057,131.84399910339786,84.25788778522362,4.17947446639719,101.0625432113732,246.10080853728093,173.767211148665,42.60812295600345,35.382000266567445
2019-07-17,49.31718947065493,150.73095540525418,100.5999984741211,159.03172996000757,48.74770720967991,97.23985595373628,142.06335619751306,190.4930934473406,155.92365661967565,98.1758555913083,44.10241511601505,189.18946339938205,66.5146865613044,130.7820314893076,83.29986228448472,4.224705929409694,100.86303901645805,247.5287267024581,173.1235542227709,42.5859801175971,35.28397084637694
2019-07-18,49.50716079951146,151.5541903074492,99.375,157.69918196278385,48.74771184233082,97.06133583793392,139.883517889311,189.3111572857571,155.23622131347656,98.28687404347748,44.02646741824727,190.113837047519,67.01551290196285,129.53997435779485,82.42637564289956,4.292305625724509,101.06231721568687,245.52047715441932,173.5174266260495,42.30551397475817,35.164485488809746
2019-07-19,49.656253525850616,152.5200836937503,99.8000030517578,159.84717653864664,48.98389371181486,97.34076241628216,139.6674836076266,188.43564531987136,156.23612902554302,98.32959024109547,44.00958231308321,190.386745255216,66.90242855922376,133.38003613940896,82.53910388825152,4.274164356238866,101.21944043725328,242.0289322697004,174.68944677986636,42.408841378631486,35.32684525233717
