,weight
AAPL,0.006961513568884753
ABBV,0.014748618792883719
ABT,0.014748618792883719
ACN,0.014748618792883719
ADBE,0.006961513568884753
AMD,0.03535250745618429
AMGN,0.036325562600288984
AMZN,0.03535250745618429
AVGO,0.006961513568884753
BAC,0.006961513568884753
BMY,0.014748618792883719
COST,0.036325562600288984
CRM,0.006961513568884753
CSCO,0.014748618792883719
CVX,0.006961513568884753
DHR,0.036325562600288984
DIS,0.006961513568884753
GOOG,0.006961513568884753
HD,0.006961513568884753
HON,0.006961513568884753
JPM,0.006961513568884753
KO,0.014748618792883719
LIN,0.006961513568884753
LLY,0.036325562600288984
MA,0.006961513568884753
MCD,0.006961513568884753
META,0.006961513568884753
MRK,0.036325562600288984
MSFT,0.006961513568884753
NEE,0.014748618792883719
NFLX,0.12515235483333403
NKE,0.006961513568884753
NVDA,0.006961513568884753
ORCL,0.014748618792883719
PEP,0.014748618792883719
PFE,0.014748618792883719
PG,0.014748618792883719
PM,0.014748618792883719
TMO,0.014748618792883719
TSLA,0.03535250745618429
TXN,0.006961513568884753
UNH,0.014748618792883719
UPS,0.15487722298025358
V,0.006961513568884753
VZ,0.036325562600288984
WFC,0.006961513568884753
WMT,0.036325562600288984
XOM,0.006961513568884753
