,weight
DBC,0.023863072932612906
EEM,0.023863072932612906
EFA,0.023863072932612906
GLD,0.18724065525601896
HYG,0.023863072932612906
IEF,0.14487136867568626
IWM,0.023863072932612906
LQD,0.18724065525601896
QQQ,0.023863072932612906
SPY,0.023863072932612906
TIP,0.14487136867568626
TLT,0.14487136867568626
VNQ,0.023863072932612906
