,weight
AAPL,0.011072951295587403
AMGN,0.04889599600636939
AMZN,0.07507296999711179
AXP,0.011072951295587403
BA,0.11080545684774787
CAT,0.011072951295587403
CRM,0.011072951295587403
CSCO,0.011072951295587403
CVX,0.011072951295587403
DIS,0.011072951295587403
GS,0.011072951295587403
HD,0.011072951295587403
HON,0.011072951295587403
IBM,0.011072951295587403
JNJ,0.04889599600636939
JPM,0.011072951295587403
KO,0.04889599600636939
MCD,0.011072951295587403
MMM,0.011072951295587403
MRK,0.04889599600636939
MSFT,0.011072951295587403
NKE,0.011072951295587403
NVDA,0.07507296999711179
PG,0.04889599600636939
SHW,0.011072951295587403
TRV,0.011072951295587403
UNH,0.011072951295587403
V,0.011072951295587403
VZ,0.04889599600636939
WMT,0.22421360120806424
