Date,drawdown
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,-0.009530633877410821
2019-06-11,-0.006906214796967514
2019-06-12,-0.007508382116026668
2019-06-13,0.0
2019-06-14,-0.004085675143316259
2019-06-17,-0.0015417886492683497
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,-0.005074534381120155
2019-06-25,-0.007148851071439921
2019-06-26,-0.01706065637396026
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,-0.007541451615421635
2019-07-02,-0.0012958741412740782
2019-07-03,0.0
2019-07-05,-0.005819962556068536
2019-07-08,-0.010662289953941917
2019-07-09,-0.005055716089553575
2019-07-10,-0.003389280959041563
2019-07-11,-0.002342840657895806
2019-07-12,-0.00035407428703726485
2019-07-15,0.0
2019-07-16,-0.003443772158457592
2019-07-17,-0.008324153446471083
2019-07-18,-0.0006800167516418654
2019-07-19,-0.008878938821076043
2019-07-22,-0.007831179820719458
2019-07-23,-0.007605376683518905
2019-07-24,-0.004269837279458177
2019-07-25,-0.007529870395608929
2019-07-26,0.0
2019-07-29,-0.0023428532541466263
2019-07-30,-0.013355535333262947
2019-07-31,-0.026516857898685187
2019-08-01,-0.03283430286084976
2019-08-02,-0.035567810482110995
2019-08-05,-0.0612026713816044
2019-08-06,-0.05255979542173572
2019-08-07,-0.047296364232466304
2019-08-08,-0.01865876589766624
2019-08-09,-0.034099608945222126
2019-08-12,-0.057173027875480176
2019-08-13,-0.051335980206311915
2019-08-14,-0.08122861048363861
2019-08-15,-0.08181034106440943
2019-08-16,-0.06040510872281102
2019-08-19,-0.05849269319052386
2019-08-20,-0.060898307472331825
2019-08-21,-0.05933672530862755
2019-08-22,-0.06391721671655182
2019-08-23,-0.08200057052097198
2019-08-26,-0.07707018717525205
2019-08-27,-0.08302410990488984
2019-08-28,-0.07979235479836377
2019-08-29,-0.07517676266241646
2019-08-30,-0.07644104692035991
2019-09-03,-0.0880707920248831
2019-09-04,-0.07388934976144035
2019-09-05,-0.0686707989741957
