,weight
AAPL,0.0060591279216029095
ABBV,0.036729519904292976
ABT,0.0060591279216029095
ACN,0.0060591279216029095
ADBE,0.0060591279216029095
AMD,0.04837974888021192
AMGN,0.036729519904292976
AMZN,0.0060591279216029095
AVGO,0.0060591279216029095
BAC,0.0060591279216029095
BMY,0.036729519904292976
COST,0.0735146530268355
CRM,0.0060591279216029095
CSCO,0.0060591279216029095
CVX,0.0060591279216029095
DHR,0.0060591279216029095
DIS,0.0060591279216029095
GOOG,0.0060591279216029095
HD,0.0060591279216029095
HON,0.0060591279216029095
JPM,0.0060591279216029095
KO,0.037312623051757136
LIN,0.0060591279216029095
LLY,0.036729519904292976
MA,0.0060591279216029095
MCD,0.0060591279216029095
META,0.0060591279216029095
MRK,0.036729519904292976
MSFT,0.0060591279216029095
NEE,0.037312623051757136
NFLX,0.04837974888021192
NKE,0.0060591279216029095
NVDA,0.0060591279216029095
ORCL,0.0060591279216029095
PEP,0.037312623051757136
PFE,0.036729519904292976
PG,0.037312623051757136
PM,0.037312623051757136
TMO,0.0060591279216029095
TSLA,0.05666984777468176
TXN,0.0060591279216029095
UNH,0.0060591279216029095
UPS,0.0735146530268355
V,0.0060591279216029095
VZ,0.037312623051757136
WFC,0.0060591279216029095
WMT,0.0735146530268355
XOM,0.0060591279216029095
