,weight
AAPL,0.01700070351296674
ABBV,0.017924257307069667
ABT,0.02260203362791707
ACN,0.023254451503085343
ADBE,0.01689620632034952
AMD,0.006958108042904932
AMGN,0.023560014207949724
AMZN,0.015156419221233288
AVGO,0.01302621498893708
BAC,0.01852695111160799
BMY,0.01699684619786226
COST,0.025669006913706015
CRM,0.016266948472301382
CSCO,0.021658365846408498
CVX,0.02158747072362205
DHR,0.021469333770046745
DIS,0.021617840108342584
GOOG,0.019706114958695828
HD,0.023287437738384213
HON,0.026674537709758004
JPM,0.02248842248776326
KO,0.030268251963281617
LIN,0.020514608317805053
LLY,0.021469613240687566
MA,0.019691351609819576
MCD,0.026630567108109602
META,0.012885010709381323
MRK,0.026504772414215918
MSFT,0.02165473812283915
NEE,0.032912021363975495
NFLX,0.011758606898055206
NKE,0.01785639845983034
NVDA,0.010872415991196623
ORCL,0.025028893067972523
PEP,0.028847822466336284
PFE,0.028574251709965432
PG,0.02537601534356162
PM,0.019739881470704664
TMO,0.020668965851469608
TSLA,0.008324724564395132
TXN,0.01922815646439124
UNH,0.020604502398455186
UPS,0.020462891697172348
V,0.02369768014551077
VZ,0.024634246342028793
WFC,0.023122213731144068
WMT,0.021841224837552898
XOM,0.024502488939229745
