,weight
AAPL,0.015756520365245264
AMGN,0.10058935641673154
AMZN,0.0457377782356083
CRM,0.04376584701387914
CSCO,0.09357479999792846
CVX,0.003043653459613478
DIS,0.0032611164945005066
HD,0.010834108448278588
HON,0.0025495182690577455
JPM,0.0019831325714071983
KO,0.025028821826259835
MCD,0.013395996063308243
MRK,0.12605938215916665
MSFT,0.02382588777637518
NKE,0.011923165697999335
NVDA,0.013946891941379323
PG,0.12559269430791917
UNH,0.03986985769751213
V,0.005768647813937475
VZ,0.1568672169218306
WMT,0.1366256065220619
