equal_weight,naive_risk_parity,markowitz,hrp_recursive,hca_deprado_ew_nrp
1.0100412044915452,1.0886573360429594,1.4768289750658263,1.1676473229841438,0.9308849566131373
0.9156081397719213,1.294114161006806,1.242518237208095,1.0765983042448095,1.2836760096317406
1.2564762339927116,1.1532667733196413,1.5540735761668958,1.0136318020035746,1.0198344260889862
1.1079831389076267,0.9635585933712476,1.362209150625709,1.116485216817354,0.9679865546849278
1.3142812868446558,1.234255320494231,1.1563432018281832,0.9947611007862799,1.1222515067067793
1.0348833125346397,1.3068176421532045,1.3496246703663595,1.0995529282880105,1.1289916874406896
1.0188067967840138,1.0727534098335314,1.313639676732027,1.196427674501151,1.08108741724967
1.1066617383020705,1.1544737536328336,1.058898392130726,0.9133312598155497,1.068330460962733
1.0529577081181702,1.2072526998118154,1.4206293901444975,1.1205220538334077,1.0490472478304926
1.0800370889327733,1.1017104580879955,1.1419649074232088,1.0511083837931254,1.1052629310814253
1.3510663197176676,0.955994183468575,1.5242604238422623,0.9544528198271522,1.0720527704557654
1.3767887400769516,1.1697658187103457,1.3457406438593504,1.1097158222895933,1.0838656723882303
1.3946679906152177,1.2802179128108335,1.2119354457338578,0.9833715911281657,1.156081519478778
1.3009023628317047,1.2959329408614275,1.2045499351806714,1.167928764760503,1.136554151577303
1.1758441604987193,1.1131117122469354,1.403292269342172,0.9993456116309261,1.0973485464331005
1.1965607835151308,1.3397568465069571,1.350971372504927,1.1187646989135953,1.0228095198530285
1.023671239128037,1.0887027537386837,1.0631697974351335,1.1381459616108336,1.2303471716612713
1.0287289311788053,1.2617361937082938,1.3342143292798716,1.0007730492827809,0.968584494142954
1.1658680678598325,1.2233522243626924,1.2492528286818612,1.0263389505666418,1.1402940472377026
1.1549873321894915,1.1675563778888072,1.4479128374801926,1.1217989995284041,1.013496625158264
1.3720755830320985,1.2089122727105095,1.381235917926282,1.0380115453637426,1.110234704883584
1.2963970569250922,1.3727648748559036,1.3938135209228442,1.0304037539944233,1.1023957585542683
1.1858291066734525,0.9963092375753408,1.5568494836489932,0.9980433813528341,1.0222861937621195
1.276798536853961,1.1567728935609003,1.3734669655887637,0.9881563261530074,1.3080093922100569
1.1317075405769303,1.0798686386070007,1.2324677482229576,0.965626960291217,1.3317997808168365
1.118079899460669,1.2999747739971435,1.2684562752450248,0.991504241619525,1.0416105581857977
0.9573120687262286,1.2170801038774892,1.4444644621477227,1.005652610154258,0.8129201272704101
1.133448976413546,1.070025351547755,1.192386534677241,1.0886174917238836,1.066814218961222
1.0439908828260045,1.0621540739284265,1.6636594315717328,1.214482253504112,1.0500846531235664
1.0579655583811622,1.2318744797821473,1.581728695781294,0.9691995808397135,1.009006818675652
0.867828698088881,1.2569479403441988,1.3275027052152637,1.0446136473510843,0.9040660735015558
0.9496035566037275,1.0806958271814908,1.4091412635758467,1.1898477302217232,0.920019130891613
1.2276242674656597,1.0301086678445341,1.2617139762789642,1.1492200252222358,1.061163244127533
1.3104897590331708,1.0001574736737455,1.2975010413229005,0.9618835768849723,0.9718614447275012
1.2820968208966423,1.1919650046973738,1.3121000332685706,0.953604509115137,1.084132260193707
