0,cumulative_return
2019-06-03,0.0026883249603881776
2019-06-04,0.011456684924258331
2019-06-05,0.023825344465691733
2019-06-06,0.03142149990394372
2019-06-07,0.04378268229145155
2019-06-10,0.04886707595738793
2019-06-11,0.05176925741579974
2019-06-12,0.046302062929838295
2019-06-13,0.04827927727110315
2019-06-14,0.046818632208134536
2019-06-17,0.048576562961538894
2019-06-18,0.060202256578472335
2019-06-19,0.059230935646269245
2019-06-20,0.07207810931034309
2019-06-21,0.07323853929124602
2019-06-24,0.07127096677262101
2019-06-25,0.06583743236546336
2019-06-26,0.059368926312350245
2019-06-27,0.05902168153220799
2019-06-28,0.06343690053026374
2019-07-01,0.07469424994684126
2019-07-02,0.07422768582403827
2019-07-03,0.08243474095757453
2019-07-05,0.08143057943313559
2019-07-08,0.07758474282970673
2019-07-09,0.07704771601238303
2019-07-10,0.08478740460296663
2019-07-11,0.0874832800008496
2019-07-12,0.08776888811024652
2019-07-15,0.08966757773703371
2019-07-16,0.08853380473996486
2019-07-17,0.08640621731210185
2019-07-18,0.0850408094548385
2019-07-19,0.08853338804034738
2019-07-22,0.08198023863936155
2019-07-23,0.08738614971145009
2019-07-24,0.09146458395512802
2019-07-25,0.09209308462512755
2019-07-26,0.09739634993183444
2019-07-29,0.09850071888213097
2019-07-30,0.09491760570029162
2019-07-31,0.09256298638611549
2019-08-01,0.08875272553915514
2019-08-02,0.06918298367445042
2019-08-05,0.050142260004523376
2019-08-06,0.04856911329523972
2019-08-07,0.04839736720206367
2019-08-08,0.06604248558868431
2019-08-09,0.0706409026529764
2019-08-12,0.06137076352354698
2019-08-13,0.07129638975853858
2019-08-14,0.05581672021238582
2019-08-15,0.04601809406136481
2019-08-16,0.05645090021547272
2019-08-19,0.07031452415508532
2019-08-20,0.06707934571728447
2019-08-21,0.06917184793818754
2019-08-22,0.07148099770922145
2019-08-23,0.0667002373973371
2019-08-26,0.053862986646935784
2019-08-27,0.060960019065051
2019-08-28,0.06057665111192856
2019-08-29,0.07452921864261253
2019-08-30,0.07781014292561084
2019-09-03,0.06928795039439262
2019-09-04,0.07729274210094372
2019-09-05,0.09066559636994631
2019-09-06,0.09158445843701468
2019-09-09,0.0940927695810807
2019-09-10,0.08455012354840874
2019-09-11,0.08882016170399276
2019-09-12,0.09705134954221895
2019-09-13,0.09508999093867798
2019-09-16,0.08814145302999798
2019-09-17,0.08900977179379121
2019-09-18,0.0888682420900615
2019-09-19,0.09404021099357207
2019-09-20,0.09495821610850741
2019-09-23,0.08881814742657146
2019-09-24,0.0921837398906249
2019-09-25,0.08613669575157834
2019-09-26,0.08811802927975032
2019-09-27,0.08894225121487875
2019-09-30,0.08973350708211791
2019-10-01,0.09199261407351877
2019-10-02,0.06770634474065762
2019-10-03,0.06439016445961321
2019-10-04,0.07993893506366034
2019-10-07,0.08373443770216049
2019-10-08,0.07211849056195119
2019-10-09,0.07325942501893845
2019-10-10,0.07908642591722281
2019-10-11,0.09454025672693489
2019-10-14,0.08854502907765838
2019-10-15,0.09961675190153185
2019-10-16,0.09601046910475075
2019-10-17,0.10181220008344183
2019-10-18,0.10049957058837067
2019-10-21,0.10119401393696315
2019-10-22,0.1075002187623828
2019-10-23,0.09855147791525809
2019-10-24,0.10272782728957797
2019-10-25,0.10430199515876093
2019-10-28,0.1130325727882282
2019-10-29,0.11470790674257869
2019-10-30,0.11665126957158956
2019-10-31,0.1184520513629499
2019-11-01,0.1256408971377323
2019-11-04,0.13033330052343728
2019-11-05,0.1264757686144733
2019-11-06,0.1244385755335431
2019-11-07,0.13274281601894966
2019-11-08,0.13082067601717284
2019-11-11,0.1285702391248067
2019-11-12,0.13479860547769884
2019-11-13,0.1374287130094649
2019-11-14,0.1370362193063439
2019-11-15,0.1442816470620476
2019-11-18,0.14776375053946733
2019-11-19,0.1497779377765296
2019-11-20,0.1474257294873007
2019-11-21,0.1438313364706345
2019-11-22,0.14461121054709736
2019-11-25,0.1499932886712514
2019-11-26,0.15329103767560515
2019-11-27,0.15753804081362865
2019-11-29,0.1567927026018694
2019-12-02,0.1549943769828901
2019-12-03,0.14040333661202498
2019-12-04,0.14967709817164665
2019-12-05,0.1491831523700533
2019-12-06,0.15860040587114788
2019-12-09,0.15997017349284026
2019-12-10,0.1572516988759527
2019-12-11,0.1595113285499581
2019-12-12,0.17080675631429054
2019-12-13,0.17423099715202484
2019-12-16,0.18254529617585669
2019-12-17,0.1834865404951922
2019-12-18,0.18420342024226755
2019-12-19,0.1849946305435688
2019-12-20,0.1980728161923735
2019-12-23,0.19395496162353743
2019-12-24,0.1907066843174441
2019-12-26,0.19482360486469452
2019-12-27,0.19800638795916714
2019-12-30,0.19490326194116747
2019-12-31,0.1883927807325576
2020-01-02,0.20067299885240897
2020-01-03,0.19573611247402667
2020-01-06,0.19371021763169316
2020-01-07,0.19595090998959352
2020-01-08,0.20118652151279104
2020-01-09,0.20803759567541857
2020-01-10,0.2085650889389199
2020-01-13,0.21138166236800426
2020-01-14,0.2150820826949711
2020-01-15,0.21913789745136159
2020-01-16,0.22332899719715438
2020-01-17,0.22879493748363178
2020-01-21,0.23106419376805887
2020-01-22,0.23560727759677613
2020-01-23,0.23011837920163503
2020-01-24,0.2313493935648372
2020-01-27,0.20676596795719604
2020-01-28,0.21309350978659625
2020-01-29,0.2162126230013932
2020-01-30,0.2119085251556303
2020-01-31,0.20717659543679234
2020-02-03,0.20636463497776303
2020-02-04,0.22299932508169484
2020-02-05,0.2350048873396926
2020-02-06,0.23745602042976532
2020-02-07,0.23362049433463294
2020-02-10,0.23659703045851566
2020-02-11,0.24550148123735682
2020-02-12,0.24785714414070648
2020-02-13,0.2475743690318013
2020-02-14,0.2482463528007124
2020-02-18,0.2487558202229918
2020-02-19,0.25272997747968406
2020-02-20,0.2506363974493897
2020-02-21,0.24241363034840346
2020-02-24,0.21210425803195254
2020-02-25,0.2011866340746853
2020-02-26,0.17897425941540468
2020-02-27,0.1553842146793718
2020-02-28,0.10490456928102287
2020-03-02,0.14812608958877238
2020-03-03,0.16970093075722192
2020-03-04,0.17034910673032067
2020-03-05,0.15584009335249616
2020-03-06,0.12712402426037794
2020-03-09,0.08401522326028776
2020-03-10,0.09868128230075812
2020-03-11,0.075757741835081
2020-03-12,0.0176593300061072
2020-03-13,0.04437088397533495
2020-03-16,-0.0014303386353082814
2020-03-17,0.0012495617034795625
2020-03-18,-0.026793240286717923
2020-03-19,-0.01811629664147063
2020-03-20,-0.03288670714895314
2020-03-23,-0.08321256154758705
2020-03-24,-0.031433177283760716
2020-03-25,0.0033897152775936856
2020-03-26,0.031307772149616
2020-03-27,0.022794402795609958
2020-03-30,0.03610001330235568
2020-03-31,0.040790234158222916
2020-04-01,-0.0026319012408837494
2020-04-02,0.010383477817680342
2020-04-03,0.012196354924723929
2020-04-06,0.057212823491434195
2020-04-07,0.08943662977539213
2020-04-08,0.08205402090866598
2020-04-09,0.10804013854120531
2020-04-13,0.09816084048818241
2020-04-14,0.12557427751718242
2020-04-15,0.10650319198124558
2020-04-16,0.11274200229533116
2020-04-17,0.13473266782387516
2020-04-20,0.13154732097529087
2020-04-21,0.10175319238659886
2020-04-22,0.11081807319120829
2020-04-23,0.11996406518005931
2020-04-24,0.11733719729222658
2020-04-27,0.14044640857610857
2020-04-28,0.15044709392355493
2020-04-29,0.15315073174929394
2020-04-30,0.14434601828119686
2020-05-01,0.12366901312124545
2020-05-04,0.1122022024813687
2020-05-05,0.1346080016135791
2020-05-06,0.12988310181837504
2020-05-07,0.1319377057077631
2020-05-08,0.1399225340409973
2020-05-11,0.14533415517706172
2020-05-12,0.14884873083528305
2020-05-13,0.12484245957744067
2020-05-14,0.11870092089619377
2020-05-15,0.12761569854570887
2020-05-18,0.16157131246464407
2020-05-19,0.1554099077113984
2020-05-20,0.15856446010897907
2020-05-21,0.15465758475050007
2020-05-22,0.14716206008158594
2020-05-26,0.1730162981151504
2020-05-27,0.17107628428499688
2020-05-28,0.18788364945152392
2020-05-29,0.1834854307140208
2020-06-01,0.18453626535670664
