run_id,source,universe_id,universe_display_name,requested_tickers,available_tickers,n_assets,construction_date,estimation_months,construction_start,construction_end,backtest_start,backtest_end,mc_horizon,mc_simulations,mc_seed,methods,hca_n_clusters,method,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,mean_terminal_value,median_terminal_value,std_terminal_value,prob_loss,herfindahl,max_weight
djia_20200601_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2020-06-01,24,2018-06-01,2020-05-29,2020-06-01,2021-06-01,253,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,equal_weight,0.3430590968361229,0.3414942574924822,0.14365514649535918,2.3771808099023746,-0.08937622473616325,1.2030967195423636,1.187012952971954,0.21781586576331954,0.185,0.0476190476190476,0.047619047619047616
djia_20200601_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2020-06-01,24,2018-06-01,2020-05-29,2020-06-01,2021-06-01,253,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,naive_risk_parity,0.3080067984013748,0.3066193701465243,0.1377732082448383,2.2255369824997295,-0.08786267936514858,1.2029468524544586,1.1819915390423212,0.20399900619308364,0.143,0.04931798113576284,0.06725287340718794
djia_20200601_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2020-06-01,24,2018-06-01,2020-05-29,2020-06-01,2021-06-01,253,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,markowitz,0.24263611335330304,0.24156959863639482,0.13923985838630776,1.734917008937074,-0.08030517116825775,1.3259329299409146,1.3152448525101534,0.20882935468630365,0.043,0.2917209382532549,0.37829972157301195
djia_20200601_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2020-06-01,24,2018-06-01,2020-05-29,2020-06-01,2021-06-01,253,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,hrp_recursive,0.17031697800367507,0.16958968956160803,0.12458063224803644,1.3612845472156527,-0.08838226432412855,1.2083674653829917,1.199760857955446,0.17393905895958314,0.112,0.1011442373932132,0.159800257429381
djia_20200601_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2020-06-01,24,2018-06-01,2020-05-29,2020-06-01,2021-06-01,253,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,hca_deprado_ew_nrp,0.1743540119553333,0.17360824061214553,0.12153720398283381,1.4284370128892083,-0.08444725783756835,1.2234842585185506,1.2129924813159356,0.17846376118085824,0.094,0.12723787172196657,0.2182920516104464
djia_20220103_12m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,12,2021-01-04,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,equal_weight,-0.11557792852162385,-0.11557792852162385,0.180092585469847,-0.641769499949653,-0.21627903363506495,1.24683365062215,1.241806900814331,0.11736179893996404,0.01,0.0476190476190476,0.047619047619047616
djia_20220103_12m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,12,2021-01-04,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,naive_risk_parity,-0.09117747526769937,-0.09117747526769937,0.16412810676715225,-0.5555262719081528,-0.19474761359136472,1.2223975225915569,1.2178537825555233,0.10582275620606657,0.0115,0.05111292076675134,0.06987205164608788
djia_20220103_12m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,12,2021-01-04,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,markowitz,-0.09444138980113903,-0.09444138980113903,0.18485548296147633,-0.5108930949092838,-0.2019310760576799,1.5315124997338216,1.5233012379890183,0.1566906593497543,0.0,0.14558906388491857,0.21104225391846781
djia_20220103_12m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,12,2021-01-04,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,hrp_recursive,-0.07643019426289988,-0.07643019426289988,0.16126245079350698,-0.47394910524314837,-0.17840780204129925,1.1889299469409857,1.1829682931690635,0.10293154445380803,0.0245,0.06037416848279233,0.11552617577286639
djia_20220103_12m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,12,2021-01-04,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,hca_deprado_ew_nrp,-0.04800894268403777,-0.04800894268403777,0.16565050454639083,-0.2898206849143206,-0.1706385512912908,1.212805026065182,1.2080677010430194,0.11432496339112132,0.024,0.06344580914283196,0.16919424605481184
djia_20220103_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,24,2020-01-03,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,equal_weight,-0.11557792852162385,-0.11557792852162385,0.180092585469847,-0.641769499949653,-0.21627903363506495,1.2642139305301303,1.2452070644003883,0.23286378088924037,0.1195,0.0476190476190476,0.047619047619047616
djia_20220103_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,24,2020-01-03,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,naive_risk_parity,-0.09648337086521519,-0.09648337086521519,0.16638808360655097,-0.5798694760699586,-0.19997297572655748,1.2337242794984624,1.2131922272812288,0.21073453660915165,0.112,0.05047503820964173,0.07805068735099677
djia_20220103_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,24,2020-01-03,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,markowitz,-0.30627754313416844,-0.30627754313416844,0.3062107864148307,-1.000218009039196,-0.42739797548138514,1.7500728165973312,1.6934332841494248,0.433617792784673,0.016,0.310883792258903,0.4394459692934187
djia_20220103_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,24,2020-01-03,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,hrp_recursive,-0.05433499453587254,-0.05433499453587254,0.1434147516337124,-0.3788661481257278,-0.17489438134392,1.1548510738443962,1.1460030894683098,0.16839583683954468,0.1715,0.10154933382959294,0.1568672169218306
djia_20220103_24m,processed,djia,DJIA Constituents,"['AAPL', 'AMGN', 'AMZN', 'AXP', 'BA', 'CAT', 'CRM', 'CSCO', 'CVX', 'DIS', 'GS', 'HD', 'HON', 'IBM', 'JNJ', 'JPM', 'KO', 'MCD', 'MMM', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'SHW', 'TRV', 'UNH', 'V', 'VZ', 'WMT']","['AAPL', 'AMGN', 'AMZN', 'CRM', 'CSCO', 'CVX', 'DIS', 'HD', 'HON', 'JPM', 'KO', 'MCD', 'MRK', 'MSFT', 'NKE', 'NVDA', 'PG', 'UNH', 'V', 'VZ', 'WMT']",21,2022-01-03,24,2020-01-03,2021-12-31,2022-01-03,2023-01-03,252,2000,42,"['equal_weight', 'naive_risk_parity', 'markowitz', 'hrp_recursive', 'hca_deprado_ew_nrp']",4,hca_deprado_ew_nrp,-0.06859227142313984,-0.06859227142313984,0.15715465709808296,-0.4364634983761901,-0.177030560378724,1.208672575162285,1.1981933786280266,0.1908467450348973,0.1255,0.09731833503523166,0.23815570725853902
