0,return
2022-01-03,0.0014448887251628261
2022-01-04,0.006904349060600563
2022-01-05,0.0012244482503802672
2022-01-06,-0.009783939230074661
2022-01-07,0.0011136959243037243
2022-01-10,-0.0009573574409606269
2022-01-11,0.001416647467722874
2022-01-12,0.0006653763409119169
2022-01-13,0.0025746704245543832
2022-01-14,-0.0071115361773523645
2022-01-18,-0.008150918091608401
2022-01-19,0.003956687460564243
2022-01-20,-0.002886435611555649
2022-01-21,-0.012280269833565362
2022-01-24,-0.01570504475651443
2022-01-25,-0.003533852178185487
2022-01-26,0.002543410806862746
2022-01-27,0.0021255557780345768
2022-01-28,-0.00020366878712185614
2022-01-31,0.013113049452153408
2022-02-01,0.006703832096070243
2022-02-02,0.007373382553623884
2022-02-03,-0.005550398527445487
2022-02-04,-0.006816380438830473
2022-02-07,-0.002808035777289242
2022-02-08,0.0066953178635762636
2022-02-09,0.005311244610511207
2022-02-10,-0.0062568250169098266
2022-02-11,-0.006635310781483721
2022-02-14,-0.014642676388951783
2022-02-15,0.010309524004753112
2022-02-16,-0.0016092591263565784
2022-02-17,-3.2686560865261005e-06
2022-02-18,-0.004005219919038899
2022-02-22,-0.006797284809396072
2022-02-23,-0.0053301854108865005
2022-02-24,-0.013777153168136779
2022-02-25,0.022269710891896586
2022-02-28,-0.003643207860119962
2022-03-01,0.0026089660193758277
2022-03-02,0.001923223419761596
2022-03-03,0.008497004041259082
2022-03-04,-0.004980830489698555
2022-03-07,-0.0024100057599114
2022-03-08,-0.011058359579835766
2022-03-09,-0.0033816773549159096
2022-03-10,-0.004793944805173601
2022-03-11,0.005550425106087322
2022-03-14,-0.005068921239684694
2022-03-15,0.007194758200420082
2022-03-16,0.013025235711968623
2022-03-17,0.003600258507679168
2022-03-18,0.009860991794908356
2022-03-21,0.0059676489813123785
2022-03-22,0.000842382709386983
2022-03-23,-0.0028865688467483407
2022-03-24,-0.00050589841434536
2022-03-25,0.007055051062021436
2022-03-28,0.0032112651246701445
2022-03-29,0.012636660331807836
2022-03-30,0.0013698430913278601
2022-03-31,-0.0011427048803293587
2022-04-01,-0.00361690084117424
2022-04-04,0.0065252604445166324
2022-04-05,0.006577954200596051
2022-04-06,-0.007417292093159793
2022-04-07,0.003978447658745411
2022-04-08,0.0032028597963599586
2022-04-11,-0.000340830093808282
2022-04-12,-0.008445754116813729
2022-04-13,-2.0483441961041725e-05
2022-04-14,0.006287700077873855
2022-04-18,-0.00878289279534018
2022-04-19,0.0035002821320501646
2022-04-20,0.010939521422055318
2022-04-21,0.005008290924598052
2022-04-22,-0.023274484072205746
2022-04-25,-0.01711223397837536
2022-04-26,-0.0025147495282470873
2022-04-27,-0.008836189517718092
2022-04-28,0.011905156026927051
2022-04-29,-0.007322393501201357
