,weight
AAPL,0.04066948565513316
AMGN,0.048298197002414445
AMZN,0.04464312608681341
CRM,0.03536338528386926
CSCO,0.048551449623554385
CVX,0.036888742414476414
DIS,0.03575876010827757
HD,0.04865762071627402
HON,0.04409640335785323
JPM,0.03869256030965599
KO,0.058420094587134964
MCD,0.05448366659283735
MRK,0.05495244382230406
MSFT,0.05177658229340652
NKE,0.03967372251154264
NVDA,0.029018223260870432
PG,0.06717724994327486
UNH,0.04185530397993194
V,0.04806043290515245
VZ,0.07392852954073764
WMT,0.059034020004485085
