Date,NVDA,MSFT,AAPL,AMZN,GOOG,META,AVGO,TSLA,BRK-B,LLY,JPM,V,WMT,MA,NFLX,ORCL,XOM,COST,JNJ,HD,PG,BAC,ABBV,KO,PM,PLTR,UNH,CRM,CSCO,IBM,WFC,CVX,ABT,MCD,GE,LIN,AMD,MRK,TMO,DIS,PEP,ACN,INTU,ISRG,QCOM,TXN,VZ,AMGN,NOW,ADBE,CAT,GS,UBER,RTX,BKNG,SPGI,PGR,T,NEE,BSX,DHR,PFE,AXP,LOW,UNP,TJX,HON,SYK,SCHW,ETN,BLK,C,GILD,DE,AMAT,BA,PANW,ADP,MDT,VRTX,COP,CB,LRCX,ADI,MU,SBUX,KLAC,ANET,PLD,MDLZ,LMT,NKE,UPS,SO,MO,ICE,BMY,ELV,WM,DUK
2019-12-30,-0.019209138166248474,-0.00861868140943245,0.005935335791081853,-0.012252649580489217,-0.011649941201224756,-0.017732014804773377,-0.009699017008023336,-0.03643287242176041,-0.0016803965854695901,-0.001672814100780573,-0.0036650571753101824,-0.008237015399077174,-0.0015885741201199233,-0.0100417550096904,-0.01756355732542092,-0.014216300054060382,-0.005866326337270356,0.0035019641866371742,-0.0030875604633757714,-0.01209268949329756,-0.012848008924109422,-0.005657854906308546,-0.007623596070933769,-0.0014450425855043747,-0.007067504834009419,0.0,-0.007162918612312552,-0.01539581633732301,-0.0037680563991210336,-0.018185603894980806,-0.0059347060357655135,-0.003740821604872435,-0.00686519368650329,-0.006358251355445099,-0.00894436804535359,-0.003627543391238497,-0.014291897857309888,-0.005136268120647491,-0.004624218362678789,-0.013584927819623172,-0.00530747860561287,-0.0074451075685859625,-0.015801941548887144,-0.010972071730497857,-0.004166764198657913,-0.007077827684931259,-0.005200644706553237,-0.00521661201881396,-0.014187102339281332,-0.007406548395486157,-0.0051256685629245125,-0.003728382914090167,-0.014252578856095321,-0.002661752394092498,-0.009008036049019008,-0.008567928013087478,0.0023565034414789743,-0.00509715925010823,-0.005030787212763177,-0.005086234763988173,-0.0002618401304452789,-0.010427364934501693,-0.007109016215034458,-0.001497080412257934,-0.006945708114130866,0.005258836725310578,-0.00034026323231683975,-0.00592898807561093,-0.010757086950350936,-0.0006315279637341131,-0.004314112964749595,-0.002008080811708779,-0.015466242246104045,-0.005084609975502419,-0.003923438854871009,-0.011328574503826183,-0.007887872137799845,-0.006909991770089996,-0.003705171961187137,-0.009051002348515191,-0.005694186418755742,-0.0032732238806874037,-0.003949845036916533,-0.004939096206906246,-0.015176622135235518,-0.007829306235369482,-0.0008404719038243025,-0.0063590854548946085,0.0021428719173497424,9.089923365435126e-05,-0.0043191992036648585,-0.007581164552977748,-0.021019015040466105,-0.0018910021127316323,-0.010118560680970279,-0.006021332996830164,-0.006392402302047517,-0.003623078537495772,-0.0010536563112374386,-0.001978881053215309
2019-12-31,0.012827249030282317,0.000698097118085439,0.007306072702013555,0.0005143848474418178,0.0006583596068863162,0.004109343243124508,0.00816689563345685,0.008753267375039453,0.003277841562587591,0.0009898672181527512,0.005554131357668579,0.00037258960134445296,-0.004690217494113025,0.002922410153995303,0.0008040939294982064,0.005313154733892267,0.004317704538354672,-0.004133580131816084,0.003922651671281585,0.004923613945384764,0.003454756376019663,0.001991311445662447,0.0002263097131438574,0.0014471337554078367,-0.007117809990524915,0.0,0.00044227763285897836,0.0012312667407192723,0.00777460464815416,0.009261261991371228,0.0037315339030929984,0.00550688196435245,0.0006914418261214639,0.003554985121758669,0.007220130331062613,0.006666964862510838,0.007469247565218273,-0.0008789040556489436,-0.0005227964848832922,0.0059817512265447625,-0.0010232463934213287,-0.00033214404764358996,-0.0034622380461378777,-0.0002875150869943166,-0.0022617960773384516,0.0049347931647363286,0.0031039475995213728,0.0033295253191913954,-0.001732604438987928,0.004477070223239954,0.0010846785716256413,0.0005655649683811159,0.0,-0.0008006755934381049,-6.830186244610736e-05,0.004082034649232291,0.0009675229596644019,0.0010248947002702291,0.0036058180471234547,0.00511223680052475,0.004187064211883529,0.0069392520446065475,0.0015285694766495883,-0.0024155594165502503,0.0035524861470062064,-0.0017981922763108393,0.003287892329442599,0.005796898740828782,-0.005436856070483054,-0.0022121029885203702,0.0037138228869004752,0.004779125523499461,0.0007702219198646443,-0.005167744421001763,0.0018052844308149574,-0.0019607387621979333,-0.0007777413280209977,0.005366097447026652,0.004604720528841311,-9.135622390932241e-05,0.006500545003345737,0.0022536984958967388,-0.00047834450474937285,-0.00016838444377309525,0.010712461141857865,0.005489496120108184,-0.0011211423687910171,0.0013291439333527055,0.0031510833017516227,0.0014546613110244522,-0.006430170631424259,0.005059569459184843,0.0053246653519554155,0.005683601281350814,0.0004005070036037228,0.0011897830997158465,0.00721805412387333,-0.010742954057659126,0.001669931282357373,0.004625863018285825
2020-01-02,0.019591851557690054,0.01851608420307338,0.02281669258464225,0.02715061035487687,0.022699843434675238,0.0220708370103202,0.020156830654107782,0.0285181750157113,0.008344368166218308,0.00593483012020668,0.012123391052061505,0.017136898220657892,0.0008416168451894634,0.01607567960118983,0.019284871259118708,0.018308708248644168,0.01605050864856339,-0.008267585934277566,0.0006859061964445967,0.005861481183893291,-0.011929502265178082,0.011924755035508383,0.01140706055773899,-0.006504068024693721,0.0011753841502786244,0.0,-0.005034221562278063,0.02674621440305125,0.01701311937547456,0.010295419557530217,-0.0009294361218498137,0.007634360738833612,0.0010360535037816643,0.016091887371062263,0.06899644462446819,-0.010145802615756483,0.0706497562287034,0.011984771967191277,0.004616901643845539,0.024683504321360017,-0.006219346316702401,-0.0019945634723577133,0.0161496585505283,0.010335787051889644,0.00521357589397109,0.009977663579759266,-0.005700349001504401,-0.004023784841663436,0.03159535942461744,0.014008050548457884,0.01929844362697075,0.019093165609790352,0.04203093509146316,0.02256946591722153,0.010152412488174,0.017542444541342572,0.026799496587299965,-0.00562955100664142,-0.014618461129806692,0.0024325653998700236,0.01062034796702016,-0.0010210707590807555,0.014428532230522206,0.005844882482574976,0.008186328104215823,0.010481432103243371,0.021412251092554735,0.0024291689209325895,0.014087443187892124,0.012141061742928727,0.012492301055244015,0.01677289329946907,0.0038472524001689212,0.020778259008629174,0.01900397311733837,0.023207182484448197,0.017989171439863227,-0.0010556174536682228,0.009783917169793321,0.0022836264305508003,0.006612428998862274,0.0023126887655242623,0.018775558737631703,0.013379349907935989,0.02993657607997613,0.01626455127905202,0.024695488219905748,0.006489711719905644,-0.008301696376478596,-0.013616516378222032,0.025656009382489353,0.008784936821053746,-0.0023062698879687815,-0.016954365466617327,-0.013223603862338895,0.0012966868895409878,-0.006275586078054229,-0.0038404797749324038,0.002281729952824607,-0.00953848226793419
2020-01-03,-0.01600596729805659,-0.012451648901327439,-0.009721928482105957,-0.012139034655920922,-0.00490716705609584,-0.005291437380943398,-0.02543474677375246,0.02963325829792085,-0.009676460089203642,-0.003328105952628002,-0.01319631081797279,-0.0079531996220219,-0.008828129401592721,-0.009756674399837295,-0.011855275833699497,-0.003521737287945026,-0.008039456259877786,0.0008235599139836403,-0.011577573562598364,-0.003323373857123002,-0.0067254972347031705,-0.020762645147672343,-0.00949183779052265,-0.005455539889799299,-0.0018780756363149242,0.0,-0.010119502307165407,-0.00491066300162557,-0.016315718100553767,-0.007975183748221149,-0.00613951897889331,-0.003458849171723344,-0.012190835396318045,-0.0035357213566050705,0.0033528520017331864,-0.02600354659311166,-0.010183299705468052,-0.008583274493768056,-0.010877044282189052,-0.011470787041886754,-0.0013989983803113226,-0.0016655513432959346,-0.0066881700824023005,-0.006563328137895397,-0.01882957235013305,-0.013274798684587918,-0.01064707993573144,-0.006788848544411974,-0.0004807010953435942,-0.007834210969611122,-0.013884009740596115,-0.011693658827661157,0.012262054563465519,0.0013710794508607904,-0.004386591343082502,-0.0033471842697614385,-0.00013457805970662484,0.005146601378321236,0.007124017371120672,-0.007721206147814019,-0.006188796885101544,-0.005365510998933343,-0.009932596760219958,-0.007139241836226828,-0.00707741698072506,-0.007455350596634491,-0.010675248555263472,-0.004086440840848304,-0.025295681029304462,-0.007405784419085459,-0.010628943712337025,-0.01883519941757028,-0.002452944386035716,-0.007406808209355686,-0.01591640238109482,-0.00168001672556517,0.0060320537625835335,-0.002113671209369561,-0.005935598504785644,-0.006698570249011437,0.0036663835269745704,-0.001538378993321543,-0.010742188575285416,-0.017603537595409335,-0.015526305773310267,-0.005819682414281324,-0.019115584027196153,-0.018903844734815656,0.01119921480087216,-0.0016567879919305861,0.03598165270799547,-0.0027397713356911435,-0.0005996903618954441,-0.0009581841887146281,0.007715574097208799,0.021581974805987336,-0.00884109051064419,-0.013261545988583201,0.009717994708565048,0.0006644075655950488
2020-01-06,0.004193517493482846,0.002584972754005266,0.00796803549228331,0.01488557393050649,0.024657056593124338,0.01883371064183903,-0.0014961221952393133,0.01925463704513497,0.0035812752834596395,0.0037186802088999826,-0.0007950748835330312,-0.002162250301906532,-0.002036157353173307,0.002662800630918394,0.030469469956069473,0.00520831588958881,0.007678255602595163,0.0002739503468147664,-0.001247833630910078,0.004704741895054543,0.0013867150067370382,-0.001433099836656515,0.007891864914989721,-0.00036581030359217337,0.011642876979299333,0.0,0.006941886184411938,0.043810578012950296,0.0035692847297907893,-0.0017862873944473057,-0.0059904202523994865,-0.0033882367349460374,0.005239267318465801,0.011245357057642513,0.014202135465520183,-0.00423845949452728,-0.004320968951973758,0.0042736598259858205,0.0071867791788404745,-0.005802053021024878,0.0038338609812937907,-0.006530002438001947,0.007678402136871432,0.004078628514293303,-0.005860555111925292,-0.006961247560929862,-0.0021520967673485103,0.007673800138027209,0.006080386192552245,0.005726150237980399,-0.0006738535822269354,0.010233995074390823,0.006694264547485007,0.002152217800049039,-0.00875351371914368,0.007692076361335731,0.018164615115499938,0.0010238699746107915,0.004993517598722352,0.008225854505341301,0.0029838842684750677,-0.0012841516010292375,-0.004333825880976305,0.0062711098527419296,-0.008564221885755341,0.006368483172317196,-0.007547710112515205,0.012548294096260681,0.00701997166805346,0.0018916456235575918,0.0008539996071037503,-0.003136501014852522,0.00891346320459907,0.007177365227644117,-0.02156497671433688,0.002944999944185067,0.01448286652864006,0.0013531585374120247,0.008868995324969653,0.027754854437743726,0.011872327662368898,0.008217113085696948,-0.018663744356581025,-0.011748693564930246,-0.0176049862252472,-0.007880172560454812,-0.022504163779513697,0.01000744060620029,-0.003915525649846874,-0.0016592083347013453,-0.0015225768037474552,-0.0008831447763550937,-0.004454834015573339,0.003996017928155737,0.004030025464706544,0.00031706509463380605,0.0031856587424288207,0.012025194620229662,0.005202575379529506,0.004866925740370176
2020-01-07,0.012106689585704267,-0.009118171297445077,-0.0047031861948658715,0.0020916204156395946,-0.0006239869177915303,0.0021637000544034724,-0.003442455367939412,0.03880052465815398,-0.004713896199500245,0.0018902755740435317,-0.017000465507525653,-0.0026428369783678685,-0.009264241478892932,-0.0033863067024253457,-0.01512668366126424,0.0022205588822354905,-0.008183965615803812,-0.0015762435210904258,0.00610693757636982,-0.006546607051057807,-0.0061915609153380124,-0.0065996157440852965,-0.005704657297443294,-0.007682547275459806,0.004417672170572429,0.0,-0.006036928141640252,0.014701844476674664,-0.006484993541021056,0.000670920893933058,-0.008286203956171412,-0.012769454490446974,-0.00555932575587248,0.001482777071202479,-0.007413356557522843,0.002152616256052564,-0.0028931471670650133,-0.026625592531913655,0.0056590070381656865,0.000343137633362689,-0.015718000067886484,-0.02159011754909701,0.00022555253488976135,-0.02175376285789099,0.028436058837084666,0.01929738197492359,-0.01111668314093206,-0.009404740956042157,0.00013656946745665977,-0.0009588469474510752,-0.013212721795693882,0.006582686258029158,0.03894874770603285,-0.0031885221966616584,0.010086150120238058,0.006952375816604794,-0.007637260126951206,0.00383655885804135,-0.0008695918407245484,0.0011026031629604027,0.00983137961549807,-0.003343771576845067,-0.00523929186036487,-0.005982775416066399,-0.007579555648086322,-0.0006491355125232134,0.0005633646580285312,-0.012251374399453119,0.005914543429625052,-0.005244541136100178,0.006389112375779327,-0.00868497657886047,-0.008073161613391555,-0.01736327781394864,0.028886208646728084,0.010607092373679627,0.00574386172053476,-0.012104239056898058,-0.003481756693298199,-0.001071309621353489,0.0,-0.019992611057996768,0.024378450458681256,0.022750537356433176,0.08773577762689855,-0.003063927159227209,0.007940479367769981,0.009809748038926758,-0.006401697955574326,-0.004247356045795514,0.00336465157509358,-0.0004908970645108868,-0.0017212794054364267,-0.0030248274771046413,-0.005217822288323015,-0.0028513723161969207,0.015084250588667247,-0.003029103872091987,0.0006900282108768252,-0.006274442072261799
2020-01-08,0.0018756453819619434,0.015928767896775664,0.016086337442902554,-0.007808640261289468,0.007880393528345575,0.01013787770639163,-0.01247430647467973,0.04920482578812169,0.00030987661466963523,0.009055770094119175,0.007800717123360723,0.017117731845788686,-0.0034317821028736484,0.01764470422079145,0.025729339536651796,0.003894802224576388,-0.015080558443064884,0.011463790065013635,-0.0001378604681694373,0.014964242073784773,0.004262770263079307,0.01010988381744582,0.007087373620469295,0.001843546158613485,0.01898163270266795,0.0,0.02108436872295716,0.007556667307385245,0.000631514363908181,0.008346435648868722,0.003038310495451002,-0.011422726456313037,0.004076409113998869,0.01618739163491356,-0.009128652252245684,0.012498284399869775,-0.008704625263115329,-0.006726359710373053,0.0015903965515884355,-0.0020588699379905373,0.005149056836190935,0.0019616511410809334,0.024055087264480468,-0.0017501527711669684,-0.0029226362952233798,0.0027046580574157097,0.0018456239976236688,0.000756056546321382,0.00935441481755439,0.013437656414137633,0.008880773073622006,0.009639424873640445,0.03413590018306123,0.001501255580587113,-0.0024904868625597043,0.014342335975488174,0.005909595819358682,0.0030572382158955413,-0.00045573870429616026,0.0052862963811295405,0.0010244248326294336,0.008000446762088886,0.017259421661834917,0.015882494388081536,0.010950794779089001,0.005357856315001408,0.0008445711854858651,0.005104622746857412,0.006089805785162605,0.00305798935249757,-0.00023679747401106344,0.007618049920674386,0.01044242072698287,0.01243199177359644,-0.0006492950609164883,-0.017522580184777592,-0.012704911705168631,0.009397504695060954,0.017556267553971328,0.03261988145477179,-0.02316481836863915,-0.006821604717454077,0.01259115837702085,0.009031667755977413,-0.0128711670352597,0.011609544196560684,0.0013036680317097815,0.0103978011255077,0.005425685443456674,0.0024109951178301614,-0.008371446261402848,-0.0022596118372475438,0.005689778972602477,-0.0003194463322421237,0.010288424885956493,-0.008789324716742986,-0.0010948706893542104,0.026507332041160625,0.0006032855512052571,0.0014401245517805528
2020-01-09,0.010982367364675838,0.012492567122281528,0.0212409741309747,0.0047991747864684076,0.011044313531998196,0.014310996065476367,-0.008032836844447666,-0.021945011900097344,0.011770380718897577,0.016528311776682347,0.0036511819698366033,0.006930167353047523,0.010330369649569349,0.013110469210955822,-0.010611236502356736,0.004618478766896139,0.007655658646449348,0.01605108562858848,0.002966256738851314,0.015329839581390114,0.010937937897695038,0.0017157693746159275,0.007707518874617625,0.018215321860399536,0.0027260665126997985,0.0,-0.005677454257660863,0.012801151104764541,-0.0042087583540043605,0.010568410232202785,-0.0017038727592040281,-0.0016142210902078125,0.002667808760693058,0.011849720608164915,-0.002512664803492548,0.007040190782549471,0.023834399874688383,0.008803625932966685,0.006442431450403241,-0.003920213515004822,0.0006679876835011811,0.008907113375772102,0.009362757361606189,0.006892656629720939,0.013527648795041092,0.012099088400701952,-0.004145873454061921,0.0029803579237950295,0.012379476245236054,0.007636123737323475,-0.0025054914318176635,0.020356642265589642,0.0011789247028459737,0.00149946251119637,0.010368935521004818,0.016034899580225748,0.010247083921286926,0.003062993982901663,0.007835749337577358,0.0015337356652134204,0.00883044518915077,-0.0043526385159988745,0.01808191586903396,0.004278830193676253,-0.005110610500271839,0.011627982298252793,0.0073693448075684564,0.004461336451698994,0.00417473497254317,0.0006306876990063159,0.0118319024042981,0.009072713074742778,0.0006075746809626192,0.009664769143019836,0.006333459955270682,0.014998364848977985,0.006287463008292304,0.008838620693065291,0.01622315322651846,-0.0035916822199482112,0.01740065051820361,0.007064690858211264,-0.006800621575855259,0.0,-0.00365071434987696,0.0185642583627188,-0.006678964708435986,-0.0008696138733048642,0.0001123847252724186,0.0025902557595758324,0.009488337500670685,-0.0006894293969449405,0.0023143455311644967,0.01054308440948315,0.009784288611331293,0.008867261961470696,0.024898058738274553,-0.003479748420915363,0.00043071040880082734,0.002433570937636409
2020-01-10,0.005349696548308414,-0.004626898257030443,0.002260682583850926,-0.009410596802031157,0.006972958184462863,-0.0010994628926167538,-0.022987015700304037,-0.006627297633174156,-0.008878193017647473,0.015303286882085487,-0.009967803444225876,0.0026908293461780364,-0.008350369080082465,0.006697166180610115,-0.019692637655148948,0.0012874129967079817,-0.008887599769849763,-0.007281149676833909,-0.002269875747068939,-0.0043076273711468716,0.0009686930453371989,-0.00827872329856194,-0.012747976795817517,0.0034331696635252484,-0.009289054483177406,0.0,0.003092741555737799,0.0033406146796528535,-0.004015156495783767,-0.00036590903893340965,-0.004361858253776885,-0.009105866146680741,-0.012494036874184933,-0.00518369437728583,-0.02015109333307208,0.0011009745965810946,-0.01633659448265634,0.0016782304737883447,-0.0026697049205138823,-0.0014500925839955325,-0.0019289111553670857,0.0073246203181192016,0.0012733161034141904,0.022072743623434032,0.003892817061399656,-0.010126987155581357,0.002378959563202443,-0.002804037671922499,-0.0014366131411867045,-0.0018799078439990513,-0.008009952571906398,-0.0020198144526986095,0.0011774241799467067,-0.011649966734081363,0.0012523208346419956,-0.002210199204390473,-0.003245422539385978,-0.005927835765027423,0.001892214367987366,-0.0008751020855070069,0.002853599979248944,0.015428110356520364,-0.004146756240434923,-0.008603173306453549,-0.00647706310005236,-0.0047890606521711065,-0.0021780229515062643,-0.009355933551431495,-0.006443665062596637,-0.0022062389883480416,-0.0017929374708303136,-0.01036497223270394,-0.012302363341787248,-0.023479775719261742,-0.008068587099718694,-0.019087798799635514,-0.009163949646185054,-0.0007008947129318877,0.002111639855686631,-0.005689210413643453,-0.009838126590093421,-0.019226923119003092,-0.01204976874660768,-0.017321523890582946,-0.011167672954549901,-0.00408689963761133,-0.014132013728001325,0.003191507023064144,0.005395901898853639,0.0011072415723869522,-0.002650994679826879,-0.005715488708578853,-0.009065171947015838,0.006323217992798558,-0.006920909644872686,-0.0019060005146148695,-0.00336125687267963,0.004340446002727871,0.0006028076919106784,-0.001986093357707386
2020-01-13,0.03135216243226813,0.012024397217725191,0.02136450354625108,0.00432257824569926,0.006644479307220674,0.017655833708170032,0.00655045065440274,0.0976889588509331,0.008075200205120314,0.006811712235426537,0.008304337829959207,0.008050989297015976,-0.0042962831275028535,0.012982868775790024,0.02999542769592045,0.002387234173194752,0.009545778399481675,0.008848266814743377,0.004411856950064408,-0.003924685949877715,0.007340792474221258,0.00921152512819745,-0.0060634554098242255,0.010805059273130802,0.0041163978958840275,0.0,-0.03144375975999025,0.020255162255067294,0.01782292291690979,-0.0006583605211704091,-0.007428537631611776,0.0018895288386819864,-0.002811724891800038,-0.00366664755802637,0.03856042571976315,0.013009243218562005,0.012040727695701081,-0.0002236792804664045,0.01000832068305102,-0.00511676660092697,0.01486689283513054,0.009294279010051198,0.0028702494625436614,0.007348975529002377,0.007866216217266686,-0.0003845960822927985,0.002712319039656297,-0.005624077520972048,0.01662873837262735,0.017127239828237384,0.004721583557065312,0.012804214626881416,0.003822436769510995,0.0012510531707299322,-0.003066741261314343,0.01834269142166467,0.016552917272866896,-0.012185555819781424,0.011702036520157222,-0.004379175744705477,0.009170187546621245,-0.0020256983578242904,0.00989948810303165,0.0004132131823135765,0.011015221258597219,0.0028872769381398378,0.014495233055875634,-0.013164737724763675,0.004602488426756812,-0.0012634571935044026,0.021340034777307393,0.01766619096731281,-0.011071715819538919,0.007553775934667328,0.0055311609072463686,0.0009092873297715798,0.012822078268599935,0.007423005123573967,-0.005310251947931222,-0.01074466690486231,-0.0044327935095566096,-0.0005960266673686876,0.010022387045643288,0.004132561739689011,0.01376402131031429,0.010203969459886109,0.01208024296359711,0.017786498906781967,0.026386214790987905,0.006267100253611435,0.012541383048501942,0.012487529880839787,0.007594486734028072,0.013823349722608791,0.010752540762432705,0.00827586787442769,0.01410406418795529,-0.035744452251971315,0.012564409925965636,0.008845728082599535
