0,return
2019-06-03,0.0013074192005025347
2019-06-04,0.007493441235221658
2019-06-05,0.011249529757750667
2019-06-06,0.010777561781888033
2019-06-07,0.011074366292586011
2019-06-10,-0.005397716846935059
2019-06-11,-0.0022736164826888706
2019-06-12,0.003603321517637324
2019-06-13,0.004533670865515666
2019-06-14,-0.001450279203724357
2019-06-17,-0.0009820057491853737
2019-06-18,0.006285767994572995
2019-06-19,-0.002308254399465231
2019-06-20,0.008189714189074588
2019-06-21,-0.0026858806481614393
2019-06-24,-0.0007567243973692866
2019-06-25,0.00261627886208563
2019-06-26,-0.00821882928067172
2019-06-27,-0.0056468729470570715
2019-06-28,0.006409142945925131
2019-07-01,-0.00039131899834584093
2019-07-02,0.006740393569688147
2019-07-03,0.013601519975787594
2019-07-05,-0.0034821145837901496
2019-07-08,-0.0009391164386908436
2019-07-09,0.0003213819914731408
2019-07-10,0.007878201514494114
2019-07-11,-0.0034108665606896347
2019-07-12,-0.006770263235026348
2019-07-15,0.003031125850183929
2019-07-16,0.0022957390068711545
2019-07-17,0.001388579914428583
2019-07-18,-0.0005437438650200737
2019-07-19,0.0002723008224559787
2019-07-22,-0.006796148372940555
2019-07-23,0.005284219227766099
2019-07-24,-0.004509966246709229
2019-07-25,-0.00013530060857986758
2019-07-26,0.006086678767564163
2019-07-29,0.006857051106549741
2019-07-30,0.013852274820772842
2019-07-31,-0.009072402478437925
2019-08-01,-0.0034339297648865136
2019-08-02,-0.003339865473114209
2019-08-05,-0.007716518116173474
2019-08-06,-0.001660594076536128
2019-08-07,0.00228643594770288
2019-08-08,0.01976812220357642
2019-08-09,0.00734950460276738
2019-08-12,-0.004703183523973408
2019-08-13,0.002599998212568976
2019-08-14,-0.006823283081216435
2019-08-15,-0.008338235604075145
2019-08-16,0.009866126948678718
2019-08-19,0.008293522591372797
2019-08-20,-0.0024731581726879677
2019-08-21,0.00123557482515336
2019-08-22,0.0011128917558767067
2019-08-23,0.0014356196273208246
2019-08-26,-0.008626061236400558
2019-08-27,0.009381785627832517
2019-08-28,-0.000241612476148534
2019-08-29,0.006438245275127222
2019-08-30,0.0018395618362614002
2019-09-03,-0.0018376380035356418
2019-09-04,0.007663871575296412
2019-09-05,-0.0009977220475122454
2019-09-06,-0.0003635514930954761
2019-09-09,-0.003088187778302898
2019-09-10,-0.020038261612225612
2019-09-11,-0.00032684580964275717
2019-09-12,0.01172085831089254
2019-09-13,-0.004326676251619185
2019-09-16,-0.00787267205470414
2019-09-17,0.005934863934844617
2019-09-18,0.0033720021006961288
2019-09-19,0.006931637995018726
2019-09-20,0.0022431282135274167
2019-09-23,0.0014468128059292407
2019-09-24,0.0027698584338541376
2019-09-25,-0.00578678533367563
2019-09-26,0.005691181817943714
2019-09-27,-0.0027542251428042965
2019-09-30,0.0032574024036755465
2019-10-01,-0.004106785032917465
2019-10-02,-0.012609093549956462
2019-10-03,-0.00719320076098846
2019-10-04,0.01229646874563575
2019-10-07,0.00244696468812252
2019-10-08,-0.007729435612262929
2019-10-09,0.000975601098093418
2019-10-10,-0.0014334045242304489
2019-10-11,0.005710205709708862
2019-10-14,-0.005297970584314251
2019-10-15,-0.0005263037532829903
2019-10-16,-0.005866465866624155
2019-10-17,0.003442739930395171
2019-10-18,0.00014888075819594092
2019-10-21,0.004680650730433777
2019-10-22,0.015123027006739065
2019-10-23,-0.010628968771078936
2019-10-24,0.0037342319884291065
2019-10-25,-0.0005956258326711148
2019-10-28,0.0029321569917867196
2019-10-29,-0.0013337618601898318
2019-10-30,0.006765157039858995
2019-10-31,0.0062840133786213415
2019-11-01,0.002725559874718267
2019-11-04,-0.009373126587985453
2019-11-05,-0.017113726316479803
2019-11-06,0.0021921473057002535
2019-11-07,0.001562590010777552
2019-11-08,0.000779221287107348
2019-11-11,-0.002978011032711871
2019-11-12,0.0021243770438218886
2019-11-13,0.015774636364547484
2019-11-14,0.0025896814341776976
2019-11-15,0.002731682784435159
2019-11-18,0.007716708231854754
2019-11-19,0.004627168344382507
2019-11-20,0.0014958564614040463
2019-11-21,-0.002552012093943245
2019-11-22,-0.002565285994514259
2019-11-25,0.0033378887234819465
2019-11-26,0.005626234925913428
2019-11-27,0.0019545069112586787
2019-11-29,0.002495296966402388
2019-12-02,-0.0015511800869046626
2019-12-03,-0.004699058135569815
2019-12-04,0.008786696389460188
2019-12-05,0.0013884555389577708
2019-12-06,0.004711557618699067
2019-12-09,-0.0011515110864672219
2019-12-10,-0.0015531773038616945
2019-12-11,0.002668151939671685
2019-12-12,0.00823837327363151
2019-12-13,0.0018458760305867603
2019-12-16,0.007166814891410379
2019-12-17,0.002813445162240506
2019-12-18,0.0017726742821482539
2019-12-19,5.88434434086016e-05
2019-12-20,0.018094087061240768
2019-12-23,-0.008746730335922409
2019-12-24,-0.0047372104660245665
2019-12-26,0.003585676005920714
2019-12-27,0.0028448749873861033
2019-12-30,-0.0025909602017032984
2019-12-31,-0.0035950694955190995
2020-01-02,0.009884100723317172
2020-01-03,-0.0047679697877410785
2020-01-06,-0.0005559837295752646
2020-01-07,0.0007844383739482558
2020-01-08,0.001925689272985223
2020-01-09,0.008233049939165984
2020-01-10,0.002128226625036441
2020-01-13,0.0028183398919642178
2020-01-14,0.004368436337647068
2020-01-15,0.009066545137314731
2020-01-16,0.003716875968330572
2020-01-17,0.0030099515110433854
2020-01-21,0.000879563373385829
2020-01-22,0.0038973732721175646
2020-01-23,0.00015193545317128158
2020-01-24,0.0012944658453740137
2020-01-27,-0.011822181099472293
2020-01-28,0.006365822995680549
2020-01-29,-0.00020401884039491084
2020-01-30,0.004487663434026793
2020-01-31,0.000909169647435041
2020-02-03,-0.001112707534858575
2020-02-04,0.009252466120051797
2020-02-05,0.0013610411829255758
2020-02-06,0.00040224282524473906
2020-02-07,-0.0032474813329395166
2020-02-10,-0.00021447824498960037
2020-02-11,0.004735789988955322
2020-02-12,-0.007066722700495219
2020-02-13,0.003136132488045669
2020-02-14,0.0023926431292610206
2020-02-18,0.003946149605304564
2020-02-19,-0.001745087107754433
2020-02-20,0.00046343365085607397
2020-02-21,-6.500743343905092e-06
2020-02-24,-0.014810897496251542
2020-02-25,-0.009438818336095688
2020-02-26,-0.01555519581852272
2020-02-27,-0.018312102269470814
2020-02-28,-0.05149061262807857
2020-03-02,0.04546973751110999
2020-03-03,0.019087421160747586
2020-03-04,0.016690715549022447
2020-03-05,-0.010009533359306265
2020-03-06,-0.010349521309754276
2020-03-09,-0.02628435838955012
2020-03-10,0.009405538357617255
2020-03-11,-0.026592341845814594
2020-03-12,-0.05952900157839042
2020-03-13,0.007367508025826358
2020-03-16,-0.019501130592018957
2020-03-17,0.008210503662626323
2020-03-18,-0.014600370210906927
2020-03-19,0.0033115608775279417
2020-03-20,-0.03352763955948988
2020-03-23,-0.056225541967419926
2020-03-24,0.04247425971821124
2020-03-25,0.031121409586062496
2020-03-26,0.0393004352870646
2020-03-27,0.014223343906048274
2020-03-30,0.019906465241010328
2020-03-31,-0.0015442856342661887
2020-04-01,-0.03956862575234513
2020-04-02,0.011109621514904008
2020-04-03,0.0029743623132822503
2020-04-06,0.038293597468621085
2020-04-07,0.022253075559462623
2020-04-08,-0.014145839150781383
2020-04-09,0.025682487224018457
2020-04-13,-0.014649071477634593
2020-04-14,0.025437238031368634
2020-04-15,-0.002645697214564239
2020-04-16,0.0005765236791061591
2020-04-17,0.021088364880965313
2020-04-20,-0.0033563399441879946
2020-04-21,-0.028331357446474168
2020-04-22,0.014831384678710065
2020-04-23,0.007054082736120419
2020-04-24,-0.005083534680245682
2020-04-27,0.014152448075882238
2020-04-28,-0.0031239872391752273
2020-04-29,-0.006012855802647776
2020-04-30,-0.013694063544355132
2020-05-01,-0.014509912234349033
