0,drawdown
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,-0.005397716846935019
2019-06-11,-0.0076590609916318275
2019-06-12,-0.0040833375332705035
2019-06-13,0.0
2019-06-14,-0.001450279203724314
2019-06-17,-0.0024308607703937835
2019-06-18,0.0
2019-06-19,-0.0023082543994651372
2019-06-20,0.0
2019-06-21,-0.0026858806481613318
2019-06-24,-0.0034405725741156745
2019-06-25,-0.0008332952093292878
2019-06-26,-0.009045275778935102
2019-06-27,-0.014641071202897482
2019-06-28,-0.008325764975193217
2019-07-01,-0.008713825943528541
2019-07-02,-0.0020321669901974815
2019-07-03,0.0
2019-07-05,-0.003482114583790108
2019-07-08,-0.004417960911433871
2019-07-09,-0.004097998773036626
2019-07-10,0.0
2019-07-11,-0.0034108665606896738
2019-07-12,-0.010158037331240655
2019-07-15,-0.007157701770598712
2019-07-16,-0.004878394978881984
2019-07-17,-0.0034965891057356924
2019-07-18,-0.004038431721881119
2019-07-19,-0.0037672305677044493
2019-07-22,-0.010537776282751765
2019-07-23,-0.005309240975037044
2019-07-24,-0.00979526272415332
2019-07-25,-0.009929238027725384
2019-07-26,-0.003902995342442539
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,-0.00907240247843799
2019-08-01,-0.012475178250414665
2019-08-02,-0.01577337830641945
2019-08-05,-0.023368180863138077
2019-08-06,-0.024989969876953566
2019-08-07,-0.022760671894709428
2019-08-08,-0.0034424854345831424
2019-08-09,0.0
2019-08-12,-0.004703183523973475
2019-08-13,-0.002115413580159986
2019-08-14,-0.008924262595685017
2019-08-15,-0.017188085595644664
2019-08-16,-0.007491538481457449
2019-08-19,0.0
2019-08-20,-0.002473158172688006
2019-08-21,-0.0012406391195114441
2019-08-22,-0.00012912806068288152
2019-08-23,0.0
2019-08-26,-0.008626061236400528
2019-08-27,0.0
2019-08-28,-0.00024161247614840065
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,-0.0018376380035356465
2019-09-04,0.0
2019-09-05,-0.0009977220475122506
2019-09-06,-0.0013609108172677464
