,weight
AAPL,0.008546080393859066
ABBV,0.007784456410958011
ABT,0.011211378479315092
ACN,0.011796299358656429
ADBE,0.007421842677107215
ADI,0.008667824243442571
ADP,0.01075399893017413
AMAT,0.00618786680295053
AMD,0.0038282157009786985
AMGN,0.01079499982348289
AMZN,0.007298422782334741
ANET,0.005071510488991755
AVGO,0.007098791195108222
AXP,0.011654789339815041
BA,0.008079912537359641
BAC,0.009801380123862512
BKNG,0.008913034260963461
BLK,0.010191571175531917
BMY,0.00901947343456069
BRK-B,0.012168463510514116
BSX,0.00901891611531033
C,0.010177472952438892
CAT,0.007993010779608638
CB,0.013407225967749868
COP,0.008702186702968531
COST,0.010842975447121983
CRM,0.007975439246431744
CSCO,0.010029803806765283
CVX,0.011030481151740537
DE,0.00832313637033292
DHR,0.011813919772208048
DIS,0.010990630994688883
DUK,0.01589615162905307
ELV,0.009158760975966782
ETN,0.011086777317460494
GE,0.006171576880442796
GILD,0.00913686897692022
GOOG,0.009253789113046662
GS,0.009552015133317413
HD,0.011650173188876485
HON,0.013914544098875579
IBM,0.010405367662467425
ICE,0.012635945244298672
INTU,0.009360759220083571
ISRG,0.007681427865997873
JNJ,0.012719694540319291
JPM,0.011619432584582376
KLAC,0.006849928392153718
KO,0.015657765191541436
LIN,0.010548388064913016
LLY,0.011582047877082113
LMT,0.011474813907697301
LOW,0.008385304003000327
LRCX,0.0060843953293745045
MA,0.00969826567875596
MCD,0.012987149556072955
MDLZ,0.01323245676505662
MDT,0.01198935345459832
META,0.007069834467242613
MO,0.009617844007460831
MRK,0.012211251796057749
MSFT,0.009498615216869656
MU,0.005003324873839347
NEE,0.015229289975470336
NFLX,0.005635100414461326
NKE,0.008739037705977913
NOW,0.006542155581494418
NVDA,0.005068677294757858
ORCL,0.010220577393582798
PANW,0.007307457792164354
PEP,0.014634051560659715
PFE,0.01290813261991165
PG,0.013827508295445998
PGR,0.010706629684988707
PLD,0.011805625319951562
PM,0.009762461555793937
QCOM,0.006550996870640133
RTX,0.01105106401212114
SBUX,0.0109145206014092
SCHW,0.009047891531944702
SO,0.0142516019130037
SPGI,0.011333342437451625
SYK,0.0105670864951508
T,0.010574255974462132
TJX,0.011279604842051672
TMO,0.01066782413567326
TSLA,0.00448082831437405
TXN,0.008553086138801395
UBER,0.021112220589620024
UNH,0.01032414176422073
UNP,0.009739711727553505
UPS,0.010159872477017814
V,0.010901966248533538
VRTX,0.006645402782448083
VZ,0.011770475314594634
WFC,0.011097302608302096
WM,0.014688543607519915
WMT,0.010651775990207396
XOM,0.012520244437480132
