0,drawdown
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,-0.01748215243075979
2020-06-12,-0.03689815989323186
2020-06-15,-0.04386724312153423
2020-06-16,-0.019117036311025792
2020-06-17,-0.019978966729140568
2020-06-18,-0.023809220169684453
2020-06-19,-0.015258077105262946
2020-06-22,-0.02096518089567645
2020-06-23,-0.00948260048309757
2020-06-24,-0.022596485240528486
2020-06-25,-0.02898383159041673
2020-06-26,-0.029851129518469355
2020-06-29,-0.036547462813850906
2020-06-30,-0.020329125585911934
2020-07-01,-6.585521586610632e-06
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,-0.00021364642630850028
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,-0.014193677311834185
2020-07-15,-0.002004937034304599
2020-07-16,-0.0038853831468704803
2020-07-17,-0.0024453763493512692
2020-07-20,-3.8009457270504754e-06
2020-07-21,0.0
2020-07-22,-0.0025381910817042774
2020-07-23,0.0
2020-07-24,-0.005332304827984857
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,0.0
2020-08-11,-0.0010295439761075498
2020-08-12,0.0
2020-08-13,-0.0010207476893638878
2020-08-14,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,-0.0017901636358436113
2020-08-20,-0.005839334748974134
2020-08-21,-0.0024012253826216634
2020-08-24,0.0
2020-08-25,-0.00010639037019954944
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,-0.005129122188077373
2020-09-04,-0.026722377488324622
2020-09-08,-0.04719327736985102
2020-09-09,-0.04025299546005434
2020-09-10,-0.04159136499207472
2020-09-11,-0.0525791547568315
2020-09-14,-0.04141401201857953
2020-09-15,-0.03420734699317263
2020-09-16,-0.030677864547950517
2020-09-17,-0.04940855689374779
2020-09-18,-0.0462876030965359
2020-09-21,-0.05627094865826132
2020-09-22,-0.05331146328913661
2020-09-23,-0.05322994399253722
2020-09-24,-0.06688195347595283
2020-09-25,-0.06129269140273996
2020-09-28,-0.04496916699454612
2020-09-29,-0.04418719044654351
2020-09-30,-0.03614078186946523
2020-10-01,-0.027029645499552446
2020-10-02,-0.035143155812625726
2020-10-05,-0.032077036940047376
2020-10-06,-0.02608280245262229
2020-10-07,-0.020077824557963142
2020-10-08,-0.01353291143984614
2020-10-09,-0.009897468697611989
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,0.0
2020-10-15,-0.016462057109994155
2020-10-16,-0.006764776907802972
2020-10-19,-0.010844032829252948
2020-10-20,-0.019453457218595815
2020-10-21,-0.02493585705371537
2020-10-22,-0.02686029028265635
2020-10-23,-0.026121706039308412
2020-10-26,-0.03337438807760362
2020-10-27,-0.03637488447463111
2020-10-28,-0.05501543066103376
2020-10-29,-0.05589345747081731
2020-10-30,-0.06437355604768591
2020-11-02,-0.05648470981379594
2020-11-03,-0.03924865076128248
2020-11-04,-0.014600216773097974
2020-11-05,-0.005932192191357211
2020-11-06,-0.0066575174513940905
2020-11-09,0.0
2020-11-10,-0.024462558126593592
2020-11-11,-0.01826650325142709
2020-11-12,-0.022348774955000872
2020-11-13,-0.021203668292809286
2020-11-16,-0.012150875248740478
2020-11-17,-0.009212061952690975
2020-11-18,-0.006334452554804804
2020-11-19,-0.01707448742245743
2020-11-20,-0.015749997217862854
2020-11-23,-0.01419092017997503
2020-11-24,-0.0034498343482002314
2020-11-25,-0.0022549714928763454
2020-11-27,0.0
2020-11-30,0.0
2020-12-01,0.0
2020-12-02,-0.003053849299354927
2020-12-03,-0.005730016129465332
2020-12-04,-0.006859405914491301
2020-12-07,-0.00046411034308424526
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,-0.009837055241104231
2020-12-11,-0.010666229385253412
2020-12-14,0.0
2020-12-15,-0.0036060999984731668
