,weight
AAPL,0.044624700475419214
AMGN,0.05257115866810595
AMZN,0.05235566343793754
CRM,0.042516874371513795
CSCO,0.04749430746159962
CVX,0.03629380100043823
DIS,0.03667804012017112
HD,0.042681952754992
HON,0.040654132265653085
JPM,0.037348115226644496
KO,0.05404294906185119
MCD,0.04647374969819651
MRK,0.06264608718025916
MSFT,0.05252986617388632
NKE,0.03953617503876682
NVDA,0.03193518818608252
PG,0.060833303508507276
UNH,0.03832143761666114
V,0.046090485437590076
VZ,0.0755557025974581
WMT,0.05881630971826575
