0,return
2020-06-01,0.0028033786048754384
2020-06-02,0.004090138331802328
2020-06-03,0.01261233899770033
2020-06-04,0.002484150341277324
2020-06-05,0.020051507008438905
2020-06-08,0.002687746513493812
2020-06-09,0.0030700414025216206
2020-06-10,0.0050968571459847605
2020-06-11,-0.02709836983646847
2020-06-12,-0.017098854092119434
2020-06-15,-0.00585736528770425
2020-06-16,0.028779017799147613
2020-06-17,-0.004284564096219837
2020-06-18,-0.004546106006410948
2020-06-19,0.010708442584934535
2020-06-22,-0.009244763417321708
2020-06-23,0.0137917565479163
2020-06-24,-0.014936584079605944
2020-06-25,-0.006651315671104568
2020-06-26,-0.0023120700811160486
2020-06-29,-0.008925409925280021
2020-06-30,0.016772540127350116
2020-07-01,0.014940864772409735
2020-07-02,0.008701883693158344
2020-07-06,0.01035260769500327
2020-07-07,0.0014627332314868292
2020-07-08,-0.0009815957035542464
2020-07-09,0.004789355006967652
2020-07-10,0.0036335171187041543
2020-07-13,0.017456921043010113
2020-07-14,-0.01465453639522313
2020-07-15,0.013696389209026749
2020-07-16,-0.006733013993840032
2020-07-17,0.0037749843932868192
2020-07-20,0.007388773867084232
2020-07-21,0.009940145385702192
2020-07-22,-0.0026478729523964697
2020-07-23,0.003530838310272935
2020-07-24,-0.010290091268702286
2020-07-27,0.0027921487980660568
2020-07-28,0.0021387447344920364
2020-07-29,0.003589063496836862
2020-07-30,-0.0019327075436982235
2020-07-31,0.002656817362939458
2020-08-03,0.008297391905120318
2020-08-04,0.0038211652312755734
2020-08-05,0.009779483506474517
2020-08-06,0.004299151381899784
2020-08-07,0.0033153316540631464
2020-08-10,0.001547379678175325
2020-08-11,0.0027705347285494034
2020-08-12,0.004801923268932503
2020-08-13,-0.002325322475125654
2020-08-14,-0.0020997392070756116
2020-08-17,0.007279155963549738
2020-08-18,0.004247469322951991
2020-08-19,0.0008167347971947564
2020-08-20,-0.0035844324255695508
2020-08-21,0.003808707745058277
2020-08-24,0.009793314130319036
2020-08-25,0.003285532345910493
2020-08-26,0.01463837255387675
2020-08-27,0.009229548646297684
2020-08-28,0.0010243976866865627
2020-08-31,0.004661025608951047
2020-09-01,0.0017302389320682336
2020-09-02,0.01530606836402936
2020-09-03,-0.006814156243306802
2020-09-04,-0.022259857248614665
2020-09-08,-0.0242529014222731
2020-09-09,0.008395993545305104
2020-09-10,0.0038621040229081523
2020-09-11,-0.012712483815826982
2020-09-14,0.01165896023280715
