,weight
DBC,0.03416548926286332
EEM,0.021533791426135658
EFA,0.01799875460855361
GLD,0.07190740555946606
HYG,0.20550163216434778
IEF,0.09480504663278157
IWM,0.00609824310310793
LQD,0.10261443085083635
QQQ,0.0055778309808938616
SPY,0.010973294849305528
TIP,0.372002906855487
TLT,0.01389230459248312
VNQ,0.04292886911373828
