0,return
2019-06-03,0.006714121118541719
2019-06-04,0.00841314687203596
2019-06-05,0.011387319400990203
2019-06-06,0.008627607449459045
2019-06-07,0.010481323890690935
2019-06-10,-0.0023389053156998006
2019-06-11,0.0010258248256779716
2019-06-12,0.0012830611033097657
2019-06-13,0.005443215218886606
2019-06-14,0.003551340368234293
2019-06-17,-0.0018268947170132967
2019-06-18,0.00447194673268104
2019-06-19,-0.003287274993427239
2019-06-20,0.007666434321722849
2019-06-21,0.0024792483840348632
2019-06-24,0.0010072708613505148
2019-06-25,-0.0022338536635473356
2019-06-26,-0.004466279645260268
2019-06-27,-0.004081867232529219
2019-06-28,0.0029967185374932485
2019-07-01,0.00395933193971131
2019-07-02,0.003859478475450117
2019-07-03,0.008405077461453147
2019-07-05,-0.0003611064274117853
2019-07-08,-0.0004860679998141251
2019-07-09,-0.004194676647217431
2019-07-10,0.005013325961556764
2019-07-11,0.0036465075860703062
2019-07-12,0.0016768257907862276
2019-07-15,0.003677317100510821
2019-07-16,0.0008178501072110785
2019-07-17,-0.0016318794349850143
2019-07-18,-0.0025117573525024694
2019-07-19,0.001030555979708193
2019-07-22,-0.008509563435499527
2019-07-23,0.009600408183261133
2019-07-24,-0.0014211331691405427
2019-07-25,-0.002248973228157903
2019-07-26,0.008087799816172022
2019-07-29,0.0033053616193426836
2019-07-30,0.005294909901475052
2019-07-31,-0.007064119796816388
2019-08-01,-0.002106270854901837
2019-08-02,-0.012991935247887394
2019-08-05,-0.009889098679420583
2019-08-06,-0.0017017574932036111
2019-08-07,0.000792201064389915
2019-08-08,0.010675906324929485
2019-08-09,0.006251657528378629
2019-08-12,-0.006129421526651825
2019-08-13,0.006745351961446445
2019-08-14,-0.005943103690478983
2019-08-15,-0.002072704018474105
2019-08-16,0.00811948666715398
2019-08-19,0.009577787849412475
2019-08-20,-0.004125897271198914
2019-08-21,-0.0007778394033118767
2019-08-22,0.001780142513134055
2019-08-23,-0.0037169581923830273
2019-08-26,-0.006749786364960934
2019-08-27,0.008618146479344183
2019-08-28,0.00279336569525717
2019-08-29,0.00910287876740066
2019-08-30,0.0019342865666722496
2019-09-03,-0.006140068633601384
2019-09-04,0.008816909098906488
2019-09-05,0.005472549764652893
2019-09-06,-4.51967263858813e-05
2019-09-09,0.0006547738221731882
2019-09-10,-0.006596643531231841
2019-09-11,-0.0007740611646768253
2019-09-12,0.00879911910550032
2019-09-13,-0.001832324246681496
2019-09-16,-0.00631144764676847
2019-09-17,0.00017114294617385026
2019-09-18,-0.000301597244029445
2019-09-19,0.004652375523028364
2019-09-20,-0.0015217089378691722
2019-09-23,-0.00018603139005006443
2019-09-24,0.0055258918606547625
2019-09-25,-0.004969736323309255
2019-09-26,0.0024542585387505042
2019-09-27,-0.004329631225187213
2019-09-30,0.002452117908792967
2019-10-01,-0.0023895799425802857
2019-10-02,-0.015044795170176272
2019-10-03,-0.005651505722080929
2019-10-04,0.012148928871940239
2019-10-07,0.004115479031877623
2019-10-08,-0.006647691525972873
2019-10-09,0.0006310467199359584
2019-10-10,0.0023783452822938177
2019-10-11,0.006240319663394214
2019-10-14,-0.00569737633665308
2019-10-15,0.005229996480927697
2019-10-16,-0.004651709520840614
2019-10-17,0.0057777179034387595
2019-10-18,0.006208942103328653
2019-10-21,-0.0006716267599206722
