0,AAPL,AMGN,AMZN,CRM,CSCO,CVX,DIS,HD,HON,JPM,KO,MCD,MRK,MSFT,NKE,NVDA,PG,UNH,V,VZ,WMT
2018-12-28,0.011162823368520147,0.02195236358342645,0.030272337715137043,0.012426061462215587,0.013976209388606442,0.009420981712288556,0.018488904103823423,0.015604765042442459,0.010939426966221744,0.012043142153706832,0.009674028034988513,0.010187302511977192,0.015919159716666798,0.012056278302149392,0.009900877375985662,0.03784570841980961,0.01336222534686593,0.015530260949095265,0.01219628176041243,0.012506833732565559,0.020303444685773053
2018-12-31,0.005299094148734529,0.006218170297311421,0.00481677143030268,0.007963218820241424,0.0004597838037758706,-0.0010871700421190011,0.010597157983971428,0.0006933465967462471,-0.006838656011799338,0.004983914430544578,-0.009789396065527312,0.0016900044953138682,0.0015670703765018335,-9.747384397551517e-05,-9.537991019215042e-08,-0.0049493708120884605,-0.011792410349278248,0.001961716532156821,-0.008831222022559926,0.0066236939266126615,-0.0008558604522291846
2019-01-02,-0.003200201943889258,-0.013278723035765494,0.02143661340699654,-0.008262761086736181,-0.008036748251982306,0.013062218923480584,-0.004832641090129819,-0.00034673665407924936,-0.0005294553355125187,0.009816863530243358,-0.006730948990442909,-0.008436219931101885,-0.009256448494381564,-0.006347657552617458,0.0024175390511886885,0.012947017539147287,-0.008570221107137233,-0.015702393037440254,0.009815926489921134,-0.0012449182118204893,0.002784085019164051
2019-01-03,-0.0826564479629689,0.005072370601811427,-0.009888213278847924,-0.014982194524200354,-0.010685972470070526,-0.0034921551090332237,-0.004489657440746697,-0.0077374986932015055,0.0067375378818568255,-0.0008713345950436269,0.0031763163439830766,0.000850905373962707,-0.0002636458044512624,-0.01533168217118308,-0.01768473189468389,-0.02397448952225001,0.012145832213714014,-0.01164998783021165,-0.018393952211214648,0.014779272068153437,0.011318656132647265
2019-01-04,0.019420707730659847,0.012050764581863493,0.0364108630273694,0.03368458478349612,0.013911799989943852,-0.0026957499714643784,0.019328142168043794,0.016876235258365346,0.015491241242563625,0.02062924731558735,0.004222161894219756,0.015585298268810943,0.006976402819887317,0.023155906818521643,0.024549732959804782,0.019014468971402243,-0.00010815623445503686,-8.213316752381239e-05,0.0252136133315215,-0.0017547543291882572,-0.011086536267945868
2019-01-07,0.0018848732795562206,0.014451198635971885,0.02544541976892023,0.029213454015757145,0.015116541371752223,0.017479238210216685,0.005869053838264415,0.01968650253147275,0.00710878028495765,0.0053503756582296,0.0037835721699936986,0.014955261862668268,-0.0003919082548623498,0.007413941084515319,0.01650702706710061,0.051985814788397366,0.00010813689870570187,-0.006079219605219732,0.019169251960499123,0.006503763991944078,0.01612201223073617
2019-01-08,0.020090079049184917,0.008828172594028016,0.02572558972660466,0.021410086228817793,0.00664351458892698,0.007615338439795893,0.01041295387706942,0.007913427805813944,0.0064707711402747226,0.003448989864353047,-0.003769211543098283,0.0022538817075992146,-0.0034000695542225623,0.006778262230163312,0.013619693743772698,0.013044178665297279,0.006378432539637879,0.011612467297952511,0.007435901454659888,0.024973820398118463,0.006199550644537588
2019-01-09,0.017850095511261932,0.00885075345591635,-0.005254631237047613,0.0071007930885460535,-0.0015931608083793458,0.001845454559325832,0.002132197627309207,0.009354605347788869,-0.0010225850091598598,-0.0032408662975774716,-0.006096587772792872,-0.0076249537271336765,0.0013121523636578925,0.008752708715291435,-0.003229998322830774,-0.015601387578768944,-0.0013964456858758245,0.00751667331560113,0.00933459029749395,-0.006263290494752383,0.003968370252271702
2019-01-10,-0.0036240273953271895,0.0030557224938407845,-0.0027281558603247102,-0.001965929686928436,-0.01322050358524507,-0.0032456845374189136,0.000975193884233283,-0.011198877548659447,0.008775421990166787,-0.007488326113011312,-0.004018535792521316,0.005417304176251747,-0.008255745282579885,-0.010774027512242879,0.0024624714998848773,0.0075437580303880925,-0.015275601845740061,-0.006041253067462171,-0.004731589580482809,-0.00034643833123504386,-0.012065755957467061
2019-01-11,-0.0017534043948982392,-0.012431306152082544,-0.0017795881296572835,0.005570182854124139,0.005774962670117567,-0.005104102103666963,8.855884505742928e-05,0.00569062003102383,-0.0013772360569099806,-0.005559472807524557,0.005733605975080325,0.0028590936030188363,-0.009778078592473372,-0.002988313931357456,-0.00581859385435457,0.028643919001719587,0.004806706944941785,0.010687563311487569,-0.00158477431870363,0.009705285131312413,0.003263802276203931
2019-01-14,-0.015810193302204678,-0.004925827468720834,-0.0072818578870067485,-0.008782026240556351,-0.0034451747809737254,-0.006280276432026555,-0.0019483220377585209,-0.005713838659583859,0.0021051878257347667,0.011879796573794676,0.0008446911769584009,-0.0035633069261492567,-0.006671894665768896,-0.0055103668518687865,-0.0010403539044029353,0.011419052687879683,-0.0007611041291444298,0.008718326344560934,-0.003391056883096155,-0.0018880129498169973,0.0016793284915996853
2019-01-15,0.014014790214046613,-4.976610388096603e-05,0.016357232287973922,0.02133162636940855,0.014980132886498021,0.006497726777326962,0.004259100839493213,-0.007867015469630423,0.0007970747094083741,0.010951129416179262,0.0042195164115497175,0.008032769308927934,0.006044983338120868,0.021192056560753736,0.015232634234707332,0.012478676547627687,0.00761599733827234,0.028008738008374,-0.0029679014505135104,0.0024076810224697986,0.012048016010631546
2019-01-16,0.01623308813751012,0.002250117706986021,0.01781318450194025,-0.00046711182197567425,0.0045414220204387235,-0.006633050561995479,-0.010337447424997648,0.0006186438820996454,0.003980986869774661,0.009563423514375113,-0.0027307886626765088,-0.009169936265401302,0.011750756737614054,0.011518051741891577,0.011156696773592767,-0.00684719729848704,-0.004966788810484735,0.020512621830109712,0.008350231529852037,-0.006175900443705751,0.0026913957929373122
2019-01-17,0.011418875531426176,0.010427061654943781,-0.0028328545981488595,0.006208739869993485,0.006555255877842114,-0.0002669999475016782,-0.006695882326026581,-0.013881829393415424,0.013914998776830556,0.00048363926955174996,-0.006952015878132545,-0.0023136145698381405,-1.359034047521135e-07,0.0034820072037320404,0.006975390337845999,0.006763180040167516,0.0014557881174421805,-0.0017164811603762598,-0.00691310834274661,-0.009149277472147221,0.0036135261821275133
2019-01-18,0.0013955070398545821,0.008887490473154847,0.009428450344876937,0.016918932748782423,0.018414425505507204,0.021017129419476976,0.006021905254568916,0.026102777763719498,0.01336799956033441,0.013526540278252508,0.011667365605513735,0.011871175200788064,0.007390452632809019,0.011910470794104011,0.01977317725264882,0.030326632369525708,0.0030582045576317274,0.01726898159527801,0.005003353942773181,0.0012194861117544864,0.01018420022897848
2019-01-22,-0.007283919398881844,-0.004159817826400625,-0.020003488841043304,-0.012331264553657295,-0.0024257743392812614,-0.010466660376898695,-0.0053604499209010115,-0.007998380723898246,-0.009542695047169203,-0.012488346039116083,0.0020968899232802762,0.012114132157162505,-0.0017028680981513444,-0.007414469122042577,0.004199225320162814,-0.011393855927171903,-0.0009800305902480932,0.0046569821663065,0.00663762158398673,-0.0013919063627239048,0.0023422246275373038
2019-01-23,-0.010145047709518296,0.002309879102071033,-0.014531445923778308,-0.0038314078622792014,0.01414714974143405,-0.006875241052051062,0.00458089749419166,-0.003023314657755405,0.0009917992419883337,0.0010620091300477252,0.010462447681359954,0.003719986812388054,-0.006430332136717065,-0.0005600657599365011,0.0011064511585729964,-0.010244524535097832,0.05079035662965792,0.007364529987188284,-0.0038705511943800675,0.00836364240407006,0.009346695696778706
2019-01-24,-0.004254170806885171,-0.007599859351314242,-0.000102558125554153,-0.0019894476780886183,-0.002833599196423009,0.01020667092953742,-0.006527123769755172,-0.002976743226340006,0.005025029291200189,-0.005882372719354101,-0.003727599945928195,0.009185238501301374,-0.007264635057371183,-0.0003737401452847955,-0.00651087387804572,0.02568257341622715,-0.019188915418622776,-0.004861316610211608,-0.004748744506248848,-0.0038014431536839144,-0.008958179376770459
2019-01-25,0.023627480401940515,-0.0008400308169465021,0.01582135156931397,-0.004053187843762074,0.019890602000222968,0.008434466294331422,0.003510016509329361,0.018813721767932723,0.004929955141353082,0.011834277393967474,-0.001662848953710272,0.008196494819726396,-0.017562612059280336,0.008224436959651804,0.005688316883107891,0.014695395198117911,0.0034899170110873623,0.008390307658554086,0.011422668630348465,-0.003122274714528084,0.004570446674737827
2019-01-28,-0.011383006233827042,-0.03589959954093369,-0.022857456206938243,-0.011274877535951466,-0.01907413040566741,-0.019254301914378935,-0.004574048200881586,-0.004865142995892469,-0.013385066643206156,-0.0006711089561806105,-0.015198980806001239,-0.030091726882642722,-0.010427699775689137,-0.012977464427422203,-0.010082433801210655,-0.11959216061444178,-0.009695494553300987,-0.012868947885389614,-0.017083196577096338,-0.021750629825890044,-0.01860266621512141
2019-01-29,0.011514331405247047,-0.006668055999791478,-0.00767169245108279,-0.0013494681285642907,0.00611772944882083,0.006929082760197547,-0.0005404508254880369,0.0008887634121639287,0.0100860648628609,0.008346415039500066,0.006976757326718763,-2.4266830345176515e-07,0.00834807319159614,-0.014180989332566396,0.003974836470295617,-0.024992799886131345,0.0015962489676741853,0.005693950345973642,-0.005963669459148835,-0.03415151865421273,0.0009268609574342168
2019-01-30,0.05071755795375399,-0.02018852265520321,0.0273036949266805,0.011418806883464194,0.0191096670937414,0.002646769642760116,-0.003155147148248605,0.02248126550227325,0.010828635320284663,0.0012369200140220915,0.005458915398377506,0.022153554615527593,0.0017644570610604315,0.013432399397295125,0.005691040705072314,-0.0009414122080050324,0.005737467594576495,0.014863454945442056,0.008852510406332614,-0.0051563476507724415,-0.0037051292430465566
2019-01-31,0.017153213262294242,-0.01138311415158555,0.035457222253563625,0.024651053382648502,0.009588784544040774,0.015485870891724263,0.008681424515362357,0.0025518085804814294,0.002156656166153237,-0.013683215295084428,0.01858413773449441,-0.03163111187303713,0.013683512175642232,-0.010904497492528531,0.008118784341084151,0.05233027118907052,0.02271275675527229,-0.0025696304981718265,-0.015736348511556697,0.02165854585738014,0.0007230243976659168
2019-02-01,-0.00011829690987086305,0.0012259897161661648,-0.036483356337672856,0.016755782480752268,0.003799202641325383,0.033272823630789095,0.004572315840807972,0.00259908500975059,0.034291496155684165,0.010115410156850801,7.36548559920891e-08,-0.007478527348223074,0.03568576056572814,-0.010644143013451512,-0.0006102056003720602,0.011019836200239164,0.008263443372311885,-0.008647894324073091,0.03403815032274049,0.0019931649847839683,-0.008981107559903112
2019-02-04,0.015859789292208326,-0.00367351546509187,-0.014004293466791107,0.018916341560488936,-0.0018925629830611745,0.004192992435697596,-0.0006246950112750449,0.006913373940119261,-0.006644093134722029,-0.005722281161306131,0.013735092466792276,-0.015014740891222234,-0.007742875947696626,0.01633035595691279,0.0012208662721564512,0.026500487811237594,0.006249682440990778,-0.002598303427405413,0.008336572165013267,-0.011030976146420235,-0.012812525718498002
2019-02-05,0.01992328745096228,0.010259689950521622,0.009474873543325879,0.006167401212616941,-0.0002106834947339653,0.0009184412927394359,0.006786939450102558,0.00300358054135641,0.004593943553982127,0.002877537329699642,0.0004045753126002971,0.009224465088986111,0.01937814217610434,0.013894206109278162,0.014512198818789734,0.004977478568011229,-0.0020363810129621074,0.01265379624806795,0.010104277887108104,-0.006399552603756353,0.012345663920247274
2019-02-06,0.0027985303631457015,0.014863146213845102,0.004203529443673526,-0.004878655949559274,0.0027393710598553334,-0.002252866040374113,0.010466540313119888,-0.0016045455346909154,0.005380453666582685,0.0006696664276206743,-0.0022235821232510222,-0.010422250342387085,-0.008420281552159015,-0.0025170712921384064,-0.005769710477006806,0.027537535676422698,0.0030605990139798145,-0.007938552446902114,-0.00370720343437303,0.0005520705672441562,0.0007297048433101416
2019-02-07,-0.009283752884289065,-0.006254475359008027,-0.027938222096383192,-0.012822259635584143,-0.005673793944296013,-0.009030517557004236,-0.02466640089656158,-0.009480753982165413,-0.00394687215940015,-0.010705314646147102,0.002025832513689485,-0.007265555557066428,-0.0075915639066417295,-0.013177671113049683,0.0016925306199906398,-0.02814935728674539,-0.007323144025051298,0.002408004085649784,-0.009549558980342043,-0.011771538149661587,0.008436525537053763
2019-02-08,-0.014649130667111598,-0.024230193991458093,-0.02273095282057247,-0.002292181200808985,-0.0025360710688442367,-0.005231799511134838,0.003870048845090901,-0.0018384952897668727,-0.001745885433929506,-0.011207863680187446,0.0008088196276030413,-0.004481868692183255,0.005315695427032141,0.001799589419885006,-0.001568935882985456,-0.01732543734520753,0.0012296600746135589,-0.006947866904972844,-0.004678602003630905,0.0042808605082498286,-0.0013426748300878755
2019-02-11,0.003222396903254987,0.005697355896795875,0.013030469841320391,0.03063194161888072,0.010805328049792617,-0.004495644646704711,0.0024206475556558527,0.004550686108669932,0.004574686769651892,-0.003224508965446793,0.00767666339659856,0.0024503794072625595,0.0038691854159202954,0.007562778000059112,0.013418855511234007,-0.00013475144660957117,0.006856166296389521,-0.02798674928607714,0.013461188173087724,0.007598347325837862,-0.003516193965895642
2019-02-12,-0.0012263227888452688,0.009887186075702603,0.0187101241598866,0.01170272041416931,0.009222213042782146,0.012866485988545895,-0.008764905797345235,0.005285632112238758,0.007969380806196025,0.008920743339073889,-0.0016037367196429786,-0.0035247417479420395,0.014003021096989476,0.005254247568040826,0.01204796013744347,0.021671963637470926,0.009655611954234145,0.010797059161502087,0.0035846533973673544,0.007357180898761362,0.008510523303876472
2019-02-13,0.008654834362689767,0.00613893874725413,0.010357435778872048,0.0011016118260360752,-0.004153672960441446,0.012786858569215687,-0.003157999590680749,0.0122313410421655,0.014417798671694904,0.009035844870143306,0.0028111707840017264,-0.003537064933819112,0.003040658727254675,0.005973470882243648,0.008840328721484436,0.02654789983372896,0.003623944342324714,0.008674388593193472,0.013304822407528727,1.1144478895275256e-07,0.008541734313028293
2019-02-14,-0.007073152418187623,-0.004565103967074879,-0.011156903589156664,-0.019135334849867514,0.036079325725950406,0.002837390900068515,0.009232398792801355,0.0013251252389576695,-0.006811966057519436,-0.007221453678022849,-0.059671452049999685,0.010191313396689772,0.004799721710549987,-0.00454642915916359,-0.005257520867910981,-0.0010267727344273059,-0.008826643816559177,0.0029293804351955277,-0.006700407617431292,-0.004564875798073964,0.012244773523959251
2019-02-15,0.002568961875923703,0.006922339746689099,-0.005488655310192048,0.004861537354584389,-0.0018115061878986038,0.0027605620109762974,0.010134499510275674,0.019531236760005122,0.01107888807487245,0.025218042395175777,-0.014906765590729898,0.020063428369009317,0.007290972868217338,0.00941377823224343,0.007516715646367134,0.05267555340936436,0.0038455079106427537,0.015201795376369676,0.009966725953880484,0.012289107171607583,0.008064505878127237
2019-02-19,-0.0015141497401761628,-0.0033314686084182643,0.0031247116571313516,0.0016125596568694611,0.00685632315642426,7.181580130577458e-08,0.010121678988033622,0.002958979125546879,0.0028043368721089035,-0.0031219801185073948,-0.014482864561113251,0.010667799415172263,-2.6043666312425273e-07,0.00332426344942105,-0.0085100281047773,-0.024287461225763307,0.00806463706522198,0.005016024422707099,-0.00020698120253881402,0.008516008895535387,0.041800126314849306
2019-02-20,0.010965983218947484,0.003979320287621491,0.0005691696622391884,6.20340312087464e-05,-0.002603827367918976,0.0071751193833424765,0.0028127343017370077,-0.004089293401093541,0.007089852317334611,0.004080915620960024,-0.007677317230628589,-0.0053878426587843364,-0.007362456627210356,-0.002383800872624686,-0.0011755540708008327,0.008568213970047589,0.0021999038400684068,-0.006972865159543429,-0.0002765476719762683,0.004491644092670555,-0.017661657269439135
2019-02-21,-0.005481432435108569,-0.00961872984524037,-0.006954386025822323,-0.006254242885444183,-0.0016062072943942018,-0.0033136787688289315,0.003944241460166253,-0.00015567676956240728,-0.0017440964488636412,0.001795479349887552,0.014810080790907065,0.013376413513340513,0.006160136635142477,0.01426704768539011,-0.00941774370011994,-0.007503324615584006,-0.0035920662310601204,-0.002402184094148274,0.0013123775268948368,0.014487457734440712,-0.023646570690391666
2019-02-22,0.003655187203167154,0.0077910983475966145,0.0070092911170627215,0.007664530572995654,0.010056177867744154,0.0011638028991991511,0.010738579883649235,0.0008837253024431835,-0.0009750052701981149,0.0009435829242503413,0.0008710685423289899,0.0003817690745173685,0.01037093400713851,0.01571075157060564,0.010338954302678838,-0.0006247343336633904,0.005407392770234276,-0.005741795346755674,0.008618678312768191,0.007228405027485785,0.0024018583763849577
2019-02-25,0.016589450195227284,0.008525073345791556,0.012024926776125211,0.00834824016710467,0.015531616348589905,-0.0003321116235693866,0.00025932524203930996,0.004570451532053932,0.007030581171130201,0.011122810363397573,-0.008270005155866733,0.007087953187006946,0.0016081029965975269,0.008813091081459223,0.00835117576214639,0.03332297683827368,0.0004981663002372461,-0.0008196343982536103,0.006289298381895181,0.002450657120629751,-0.0002993863023457166
2019-02-26,-0.0032407917839809564,0.006194751563823653,-0.008830011692625317,0.0019624165151164163,0.008039003641971743,0.00456727813646185,-0.015457803474186571,-0.025592185153286318,0.0008405393916999238,-0.016780299978814583,-0.00943586101093874,-0.004872767731787797,0.0013579789317177404,0.009449020613206516,0.004082498929499856,-0.027347566092888576,-0.0026878626053715715,-0.010217410011521988,0.001358598135391409,-0.003142895714854377,-0.010686273159499438
2019-02-27,-0.0017115366042957936,0.0028178702141967715,0.0011098045951194457,0.0009181317100686037,0.00466860359285981,0.0026453528911827284,-0.00438551936959608,0.00015916208790578423,-0.0004521102002793542,-0.0008533793577245596,-0.0026585519207381614,0.0013599919800588722,0.0023427941056359813,-0.007771273452615635,0.0016263231415369894,-0.01971881827516786,-0.005490060401422636,-0.014391994576582245,0.0006108029319060737,-0.006305855685911466,-0.006763582375084343
2019-02-28,-0.0005143258647258842,-0.00291395863591537,0.006066488806540926,0.006543274262920784,0.006001939477921159,-0.009316397446357483,-0.0007048862808132217,-0.01755940021888769,-0.0010985430034461396,-0.0016129026322801998,0.01310552270973142,0.005929675818413083,0.0057818138463408,0.004628159909433993,0.002087599084719338,-0.009704505283209097,-0.0043162002861532045,-0.036925182812301394,0.009017288693867975,0.015511869505134168,0.010976558372062684
2019-03-01,0.0013723332371415875,0.002243955224881411,0.013615654076104988,0.009416630274645232,0.0025017542230674206,0.015645681823725832,0.008904211977605492,0.007397913295068559,0.008281131571949318,0.0066534357466376814,0.0006579627395846277,0.0090767533224414,0.00207924960589434,0.0012402816746641676,0.021023042926592295,0.014432264092820946,-0.004233704302215369,-0.01567772204473239,0.0074589658623109845,-0.007984668807748618,0.0009048725518008283
2019-03-04,0.014844560571398935,0.0003125454264403249,0.021006285754386234,-0.002166720169879288,-0.003263496800318788,0.00655540415205591,-0.00017472957020903124,-0.0017155192638477201,0.007250209710500499,9.42350593198249e-05,0.0006568787182925639,-0.004955431053789372,0.0023190707447078296,0.002034944219995838,-3.388266772708093e-07,0.0048687816485963875,0.0010121095653428114,0.0018147211070749236,0.0017338444458130375,0.0034997480913339096,-0.009742777471788533
