Date,cumulative_return
2020-06-01,-0.0010086481276090353
2020-06-02,0.001596630221368578
2020-06-03,0.007931250004202806
2020-06-04,0.011990033333797001
2020-06-05,0.027048941245362723
2020-06-08,0.03811622046517771
2020-06-09,0.031290301165787904
2020-06-10,0.027555619135957166
2020-06-11,-0.028267911236262155
2020-06-12,-0.023043160708998478
2020-06-15,-0.012672167091308695
2020-06-16,0.006133376855038453
2020-06-17,0.002348954251767843
2020-06-18,0.002619114873640749
2020-06-19,0.004359359475198943
2020-06-22,0.00438537973147346
2020-06-23,0.006826081175688392
2020-06-24,-0.015000045788044258
2020-06-25,-0.006907213716034422
2020-06-26,-0.02698976034034617
2020-06-29,-0.015098593538942717
2020-06-30,0.0022206904057018306
2020-07-01,0.005126273376141244
2020-07-02,0.011169010843193217
2020-07-06,0.028250242316084195
2020-07-07,0.03172369683319931
2020-07-08,0.032404967938588936
2020-07-09,0.026773025805874928
2020-07-10,0.04046756019909803
2020-07-13,0.03297896196945804
2020-07-14,0.04710686829037636
2020-07-15,0.05746232321898814
2020-07-16,0.055665804183105516
2020-07-17,0.06123209838161103
2020-07-20,0.06639448629404643
2020-07-21,0.06575688678799851
2020-07-22,0.0709294022515694
2020-07-23,0.06309597803823785
2020-07-24,0.05297480521526787
2020-07-27,0.06346589902810207
2020-07-28,0.060456205878413494
2020-07-29,0.06609134211306866
2020-07-30,0.07032674162793273
2020-07-31,0.06517739332433181
2020-08-03,0.07453458733631035
2020-08-04,0.08430461221484764
2020-08-05,0.08102667908541417
2020-08-06,0.08705796273193434
2020-08-07,0.08876613979413905
2020-08-10,0.0883103113301349
2020-08-11,0.0801811920830906
2020-08-12,0.09607279160739246
2020-08-13,0.09128848425970304
2020-08-14,0.091509179900372
2020-08-17,0.10068090608101588
2020-08-18,0.10370835098556408
2020-08-19,0.09606424696957072
2020-08-20,0.10043486415345892
2020-08-21,0.10340495599741728
2020-08-24,0.1070337617924757
2020-08-25,0.10837743597678284
2020-08-26,0.11382920212860226
2020-08-27,0.12037989506363167
2020-08-28,0.1272538695193568
2020-08-31,0.134497056919882
2020-09-01,0.1319443020595823
2020-09-02,0.14576118475637156
2020-09-03,0.11237511717814419
2020-09-04,0.10885960524732008
2020-09-08,0.08172522869264798
2020-09-09,0.10227423544220238
2020-09-10,0.08869569080471296
2020-09-11,0.09658917625652874
2020-09-14,0.11514906504442934
2020-09-15,0.11883842678832468
2020-09-16,0.11434388705807974
2020-09-17,0.10632504186695857
2020-09-18,0.10017699894467258
2020-09-21,0.08912812028456218
2020-09-22,0.08641601909164254
2020-09-23,0.06921234108464902
2020-09-24,0.06917609675538094
2020-09-25,0.08209877139278787
2020-09-28,0.0970183231709405
2020-09-29,0.09413024067824827
2020-09-30,0.10448442042389194
2020-10-01,0.11158456287010976
2020-10-02,0.09933562053176348
2020-10-05,0.11607843421597752
2020-10-06,0.10237171859157712
2020-10-07,0.12505420715492432
2020-10-08,0.13383873158476778
2020-10-09,0.14273459182835713
2020-10-12,0.15045221890623028
2020-10-13,0.14540683380805186
2020-10-14,0.14092300038772732
2020-10-15,0.1263778533529225
2020-10-16,0.1274442515183476
2020-10-19,0.11360143395721356
2020-10-20,0.11197494532356389
2020-10-21,0.10404637994079247
2020-10-22,0.11515457836918253
2020-10-23,0.11601707807383943
2020-10-26,0.09844364417596307
2020-10-27,0.08928408588267867
2020-10-28,0.0609101014449307
2020-10-29,0.06713030975557333
2020-10-30,0.05971416830961007
2020-11-02,0.07600721982287184
2020-11-03,0.1020051505399473
2020-11-04,0.13609700304351557
2020-11-05,0.14662791942229458
2020-11-06,0.1532829525854833
2020-11-09,0.1587609869256723
2020-11-10,0.1675947120648562
2020-11-11,0.17342592623841924
2020-11-12,0.16897425837637647
2020-11-13,0.18614979679360433
2020-11-16,0.20329684334063236
2020-11-17,0.2048856514267794
2020-11-18,0.19494436003961702
2020-11-19,0.19674108784476596
2020-11-20,0.18874875132376467
2020-11-23,0.19813476325958002
2020-11-24,0.21491303854495514
2020-11-25,0.21084498249487438
2020-11-27,0.2141327282828962
2020-11-30,0.21196444281955018
2020-12-01,0.2217212151717931
2020-12-02,0.22505613818499648
2020-12-03,0.22355312498078095
2020-12-04,0.2398282644982901
2020-12-07,0.2391443599497669
2020-12-08,0.24774009782913842
2020-12-09,0.24476587871559774
2020-12-10,0.24138749991258113
2020-12-11,0.2388716137873288
2020-12-14,0.2334834468971041
2020-12-15,0.2401325061002466
2020-12-16,0.24285285063441187
2020-12-17,0.2509606882602937
2020-12-18,0.25748973419848076
2020-12-21,0.2451134981936105
2020-12-22,0.24074137008945784
2020-12-23,0.24024785701817408
2020-12-24,0.2412803188484569
2020-12-28,0.24320992583833956
2020-12-29,0.24089000700781682
2020-12-30,0.24421777017746127
2020-12-31,0.2547942019022149
2021-01-04,0.24822978380858007
2021-01-05,0.2546186900341123
2021-01-06,0.26191468863391054
2021-01-07,0.28132567410945764
2021-01-08,0.2857451526036776
2021-01-11,0.28532502852249664
2021-01-12,0.29192233945132084
2021-01-13,0.2899471560256752
2021-01-14,0.2883460919253311
2021-01-15,0.28407792703945245
2021-01-19,0.29715952795536205
2021-01-20,0.3076899409940903
2021-01-21,0.2991184708936876
2021-01-22,0.2941724732983555
2021-01-25,0.30152745990025154
2021-01-26,0.29535031246881904
2021-01-27,0.25530249389046844
2021-01-28,0.2678626646672806
2021-01-29,0.24953867429361232
2021-02-01,0.2590312839930078
2021-02-02,0.278377520076345
2021-02-03,0.27513612259614995
2021-02-04,0.2857428451498625
2021-02-05,0.29305484300798423
2021-02-08,0.29701140727752606
2021-02-09,0.29734731016502236
2021-02-10,0.297531201655054
2021-02-11,0.2907986243700178
2021-02-12,0.2958212539793825
2021-02-16,0.28707958500752895
2021-02-17,0.29410860627061464
2021-02-18,0.285251816777111
2021-02-19,0.2792409141682768
2021-02-22,0.2709851236789733
2021-02-23,0.26669463220769996
2021-02-24,0.2744130158235851
2021-02-25,0.24941234595317208
2021-02-26,0.2373981452207281
2021-03-01,0.26071991512624115
2021-03-02,0.2551893850173359
2021-03-03,0.24554212004606613
2021-03-04,0.22877136572328682
2021-03-05,0.2496319201973971
2021-03-08,0.24314921216601393
2021-03-09,0.2648024543706271
2021-03-10,0.2706122774736772
2021-03-11,0.27558266426366074
2021-03-12,0.2818191342287688
2021-03-15,0.2944951160195213
2021-03-16,0.29371787023477247
2021-03-17,0.29135934368919725
2021-03-18,0.27959431892016484
2021-03-19,0.2866605574056469
2021-03-22,0.29937765274874706
2021-03-23,0.28666695808113807
2021-03-24,0.2787426551522436
2021-03-25,0.2910243512332489
2021-03-26,0.31618702985941205
2021-03-29,0.3196415797128416
2021-03-30,0.30914191025159443
2021-03-31,0.3148472861834437
2021-04-01,0.32648984716682206
2021-04-05,0.33853704760953796
2021-04-06,0.335731277338166
2021-04-07,0.3314158789767436
2021-04-08,0.336398741760916
2021-04-09,0.3457323868731472
2021-04-12,0.34990397736988776
2021-04-13,0.35673685211603945
2021-04-14,0.35209867476206225
2021-04-15,0.36954891739609175
2021-04-16,0.37651854833780574
2021-04-19,0.3610031355683392
2021-04-20,0.3576602753519187
2021-04-21,0.36732249445241516
2021-04-22,0.3542203882233308
2021-04-23,0.3661934702844645
2021-04-26,0.36343133596927624
2021-04-27,0.3641950006499093
2021-04-28,0.36396693197275143
2021-04-29,0.3599498198580686
2021-04-30,0.3592727917664784
2021-05-03,0.37480263196341235
2021-05-04,0.3653934325254342
2021-05-05,0.3686589809647285
2021-05-06,0.3713992159624586
2021-05-07,0.37830299871911244
2021-05-10,0.3730554636854433
2021-05-11,0.3647807214866874
2021-05-12,0.34270605946225263
2021-05-13,0.3573687422152756
2021-05-14,0.3731176015580746
2021-05-17,0.37184268304062273
2021-05-18,0.3716372387886142
2021-05-19,0.36535891624779326
2021-05-20,0.3816725438194748
2021-05-21,0.3780712703064377
2021-05-24,0.3837305593341951
2021-05-25,0.3782000926521485
2021-05-26,0.3799291816496533
2021-05-27,0.37940166663568986
2021-05-28,0.3790198049937501
2021-06-01,0.37320589178461483
