Date,drawdown
2020-06-01,0.0
2020-06-02,-0.00038261406757278404
2020-06-03,-0.0049350983909340895
2020-06-04,-0.008945938496912165
2020-06-05,-0.010204982087174241
2020-06-08,-0.007710919715172904
2020-06-09,-0.003350216356704405
2020-06-10,0.0
2020-06-11,-0.005766574673753189
2020-06-12,-0.0061511294616996
2020-06-15,-0.004816944431037418
2020-06-16,-0.003583463985187385
2020-06-17,-0.0017389634062087156
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,-0.002079200462170583
2020-06-25,-0.0003612649217533681
2020-06-26,-0.0020433092913683115
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,-0.0004984749774267216
2020-07-13,-0.0030829301585901803
2020-07-14,-0.0018091438181062625
2020-07-15,-0.0016996322692084398
2020-07-16,-0.002558385029307386
2020-07-17,-0.002301432207125309
2020-07-20,0.0
2020-07-21,-0.0005319014315032788
2020-07-22,0.0
2020-07-23,-0.003353748843354154
2020-07-24,-0.005075592271825968
2020-07-27,-0.002692949887061813
2020-07-28,-0.0026837984840492046
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,-0.0019536275371263567
2020-08-06,0.0
2020-08-07,-0.00414277776601224
2020-08-10,-0.005815221271278426
2020-08-11,-0.013402548494211075
2020-08-12,-0.011680239364862066
2020-08-13,-0.012190509509966585
2020-08-14,-0.012129672387432344
2020-08-17,-0.008217121321510312
2020-08-18,-0.004953653269989311
2020-08-19,-0.00811637955266764
2020-08-20,-0.003293990070413977
2020-08-21,-0.001789013720688959
2020-08-24,-0.0020237243733055577
2020-08-25,-0.0025569235260423095
2020-08-26,0.0
2020-08-27,-0.003717316778195312
2020-08-28,-0.0010024915698919612
2020-08-31,0.0
2020-09-01,0.0
